DISTRITO,UNIDADE,AREA,ANO,MES,CONSULTA_MED,CONSULTA_ODO,ENCS_MED,ENCS_ODO
Continente,CS MONTE CRISTO,5,2014,12,347,60,37,3
Continente,CS MONTE CRISTO,5,2015,1,307,60,18,3
Continente,CS MONTE CRISTO,5,2015,2,258,58,16,3
Continente,CS MONTE CRISTO,5,2015,3,296,57,22,2
Continente,CS MONTE CRISTO,5,2015,4,359,76,29,4
Continente,CS MONTE CRISTO,5,2015,5,241,21,26,1
Continente,CS MONTE CRISTO,5,2015,6,297,46,16,0
Continente,CS MONTE CRISTO,5,2015,7,406,43,30,1
Continente,CS MONTE CRISTO,5,2015,8,382,50,32,1
Continente,CS MONTE CRISTO,5,2015,9,367,32,23,3
Continente,CS MONTE CRISTO,5,2015,10,352,16,19,0
Continente,CS MONTE CRISTO,5,2015,11,365,28,28,2
Continente,CS MONTE CRISTO,5,2015,12,279,23,21,1
Continente,CS MONTE CRISTO,5,2016,1,401,41,17,2
Continente,CS MONTE CRISTO,5,2016,2,336,27,19,3
Continente,CS MONTE CRISTO,5,2016,3,254,24,14,0
Continente,CS MONTE CRISTO,5,2016,4,282,26,14,0
Continente,CS MONTE CRISTO,5,2016,5,298,43,23,3
Continente,CS MONTE CRISTO,5,2016,6,377,69,35,3
Continente,CS MONTE CRISTO,5,2016,7,375,48,37,4
Continente,CS MONTE CRISTO,5,2016,8,259,55,11,7
Continente,CS MONTE CRISTO,5,2016,9,382,63,28,10
Continente,CS MONTE CRISTO,5,2016,10,297,43,18,6
Continente,CS MONTE CRISTO,5,2016,11,317,39,31,4
Continente,CS MONTE CRISTO,5,2016,12,281,42,17,5
Continente,CS MONTE CRISTO,5,2017,1,224,19,22,0
Continente,CS MONTE CRISTO,5,2017,2,30,0,2,0
Continente,CS MONTE CRISTO,5,2017,3,353,49,24,0
Continente,CS MONTE CRISTO,5,2017,4,259,45,13,2
Continente,CS MONTE CRISTO,5,2017,5,372,46,16,2
Continente,CS MONTE CRISTO,5,2017,6,242,61,5,3
Continente,CS MONTE CRISTO,5,2017,7,302,76,18,10
Continente,CS MONTE CRISTO,5,2017,8,435,48,31,1
Continente,CS MONTE CRISTO,5,2017,9,310,52,20,2
Continente,CS MONTE CRISTO,5,2017,10,331,51,14,4
Continente,CS MONTE CRISTO,5,2017,11,376,45,28,1
Continente,CS MONTE CRISTO,5,2017,12,269,14,16,0
Continente,CS MONTE CRISTO,6,2013,1,71,14,3,0
Continente,CS MONTE CRISTO,6,2013,2,52,15,3,1
Continente,CS MONTE CRISTO,6,2013,3,49,21,2,0
Continente,CS MONTE CRISTO,6,2013,4,49,31,2,2
Continente,CS MONTE CRISTO,6,2013,5,62,18,11,0
Continente,CS MONTE CRISTO,6,2013,6,60,15,3,0
Continente,CS MONTE CRISTO,6,2013,7,54,16,4,1
Continente,CS MONTE CRISTO,6,2013,8,69,19,8,0
Continente,CS MONTE CRISTO,6,2013,9,50,19,5,0
Continente,CS MONTE CRISTO,6,2013,10,55,36,4,1
Continente,CS MONTE CRISTO,6,2013,11,47,13,5,0
Continente,CS MONTE CRISTO,6,2013,12,55,14,11,1
Continente,CS MONTE CRISTO,6,2014,1,76,22,6,0
Continente,CS MONTE CRISTO,6,2014,2,85,28,7,1
Continente,CS MONTE CRISTO,6,2014,3,64,22,2,0
Continente,CS MONTE CRISTO,6,2014,4,71,39,2,1
Continente,CS MONTE CRISTO,6,2014,5,76,20,10,0
Continente,CS MONTE CRISTO,6,2014,6,64,27,2,1
Continente,CS MONTE CRISTO,6,2014,7,84,20,5,1
Continente,CS MONTE CRISTO,6,2014,8,84,19,4,1
Continente,CS MONTE CRISTO,6,2014,9,93,36,7,2
Continente,CS MONTE CRISTO,6,2014,10,108,16,12,0
Continente,CS MONTE CRISTO,6,2014,11,53,26,3,2
Continente,CS MONTE CRISTO,6,2014,12,73,25,4,1
Continente,CS MONTE CRISTO,6,2015,1,84,24,5,2
Continente,CS MONTE CRISTO,6,2015,2,85,37,5,2
Continente,CS MONTE CRISTO,6,2015,3,88,32,1,1
Continente,CS MONTE CRISTO,6,2015,4,107,17,10,0
Continente,CS MONTE CRISTO,6,2015,5,59,16,1,1
Continente,CS MONTE CRISTO,6,2015,6,66,15,2,0
Continente,CS MONTE CRISTO,6,2015,7,99,22,5,0
Continente,CS MONTE CRISTO,6,2015,8,148,24,12,2
Continente,CS MONTE CRISTO,6,2015,9,118,24,5,1
Continente,CS MONTE CRISTO,6,2015,10,110,24,2,0
Continente,CS MONTE CRISTO,6,2015,11,113,12,5,0
Continente,CS MONTE CRISTO,6,2015,12,96,10,9,0
Continente,CS MONTE CRISTO,6,2016,1,102,25,3,2
Continente,CS MONTE CRISTO,6,2016,2,102,18,12,2
Continente,CS MONTE CRISTO,6,2016,3,90,19,4,1
Continente,CS MONTE CRISTO,6,2016,4,118,19,8,1
Continente,CS MONTE CRISTO,6,2016,5,97,18,5,0
Continente,CS MONTE CRISTO,6,2016,6,126,26,7,1
Continente,CS MONTE CRISTO,6,2016,7,117,28,7,1
Continente,CS MONTE CRISTO,6,2016,8,80,14,4,2
Continente,CS MONTE CRISTO,6,2016,9,145,28,10,3
Continente,CS MONTE CRISTO,6,2016,10,133,13,7,1
Continente,CS MONTE CRISTO,6,2016,11,143,30,7,3
Continente,CS MONTE CRISTO,6,2016,12,118,28,9,3
Continente,CS MONTE CRISTO,6,2017,1,72,7,8,0
Continente,CS MONTE CRISTO,6,2017,2,15,1,0,0
Continente,CS MONTE CRISTO,6,2017,3,122,25,5,2
Continente,CS MONTE CRISTO,6,2017,4,108,14,5,0
Continente,CS MONTE CRISTO,6,2017,5,109,23,6,2
Continente,CS MONTE CRISTO,6,2017,6,119,25,5,1
Continente,CS MONTE CRISTO,6,2017,7,116,31,8,1
Continente,CS MONTE CRISTO,6,2017,8,111,7,1,0
Continente,CS MONTE CRISTO,6,2017,9,110,13,9,1
Continente,CS MONTE CRISTO,6,2017,10,111,22,2,3
Continente,CS MONTE CRISTO,6,2017,11,129,19,2,2
Continente,CS MONTE CRISTO,6,2017,12,96,6,8,0
Continente,CS NOVO CONTINENTE,0,2013,1,219,84,12,0
Continente,CS NOVO CONTINENTE,0,2013,2,138,54,14,1
Continente,CS NOVO CONTINENTE,0,2013,3,148,36,13,0
Continente,CS NOVO CONTINENTE,0,2013,4,177,22,15,1
Continente,CS NOVO CONTINENTE,0,2013,5,208,14,3,0
Continente,CS NOVO CONTINENTE,0,2013,6,195,73,17,0
Continente,CS NOVO CONTINENTE,0,2013,7,210,67,20,1
Continente,CS NOVO CONTINENTE,0,2013,8,177,92,11,2
Continente,CS NOVO CONTINENTE,0,2013,9,196,75,13,5
Continente,CS NOVO CONTINENTE,0,2013,10,158,77,15,4
Continente,CS NOVO CONTINENTE,0,2013,11,100,56,8,1
Continente,CS NOVO CONTINENTE,0,2013,12,146,61,14,1
Continente,CS NOVO CONTINENTE,0,2014,1,186,7,6,0
Continente,CS NOVO CONTINENTE,0,2014,2,111,99,10,7
Continente,CS NOVO CONTINENTE,0,2014,3,149,71,12,3
Continente,CS NOVO CONTINENTE,0,2014,4,168,92,12,2
Continente,CS NOVO CONTINENTE,0,2014,5,147,56,8,0
Continente,CS NOVO CONTINENTE,0,2014,6,142,64,7,2
Continente,CS NOVO CONTINENTE,0,2014,7,213,89,8,3
Continente,CS NOVO CONTINENTE,0,2014,8,155,104,8,1
Continente,CS NOVO CONTINENTE,0,2014,9,152,53,6,2
Continente,CS NOVO CONTINENTE,0,2014,10,107,69,10,1
Continente,CS NOVO CONTINENTE,0,2014,11,129,89,10,0
Continente,CS NOVO CONTINENTE,0,2014,12,110,66,10,2
Continente,CS NOVO CONTINENTE,0,2015,1,157,94,7,3
Continente,CS NOVO CONTINENTE,0,2015,2,146,59,7,0
Continente,CS NOVO CONTINENTE,0,2015,3,194,81,17,1
Continente,CS NOVO CONTINENTE,0,2015,4,384,92,8,0
Continente,CS NOVO CONTINENTE,0,2015,5,182,51,4,0
Continente,CS NOVO CONTINENTE,0,2015,6,426,96,21,1
Continente,CS NOVO CONTINENTE,0,2015,7,400,137,15,0
Continente,CS NOVO CONTINENTE,0,2015,8,358,124,14,0
Continente,CS NOVO CONTINENTE,0,2015,9,457,96,24,3
Continente,CS NOVO CONTINENTE,0,2015,10,432,63,13,0
Continente,CS NOVO CONTINENTE,0,2015,11,394,81,18,0
Continente,CS NOVO CONTINENTE,0,2015,12,308,49,11,0
Continente,CS NOVO CONTINENTE,0,2016,1,314,30,17,0
Continente,CS NOVO CONTINENTE,0,2016,2,407,84,23,2
Continente,CS NOVO CONTINENTE,0,2016,3,213,26,8,0
Continente,CS NOVO CONTINENTE,0,2016,4,458,111,12,0
Continente,CS NOVO CONTINENTE,0,2016,5,483,96,15,2
Continente,CS NOVO CONTINENTE,0,2016,6,505,75,20,2
Continente,CS NOVO CONTINENTE,0,2016,7,472,107,12,2
Continente,CS NOVO CONTINENTE,0,2016,8,357,64,5,1
Continente,CS NOVO CONTINENTE,0,2016,9,474,121,13,4
Continente,CS NOVO CONTINENTE,0,2016,10,443,87,11,1
Continente,CS NOVO CONTINENTE,0,2016,11,461,92,20,5
Continente,CS NOVO CONTINENTE,0,2016,12,361,70,10,2
Continente,CS NOVO CONTINENTE,0,2017,1,303,44,6,1
Continente,CS NOVO CONTINENTE,0,2017,2,81,5,4,0
Continente,CS NOVO CONTINENTE,0,2017,3,470,124,17,2
Continente,CS NOVO CONTINENTE,0,2017,4,384,91,11,1
Continente,CS NOVO CONTINENTE,0,2017,5,420,121,9,1
Continente,CS NOVO CONTINENTE,0,2017,6,352,105,13,5
Continente,CS NOVO CONTINENTE,0,2017,7,389,115,14,2
Continente,CS NOVO CONTINENTE,0,2017,8,116,97,2,4
Continente,CS NOVO CONTINENTE,0,2017,9,416,103,19,3
Continente,CS NOVO CONTINENTE,0,2017,10,474,28,20,3
Continente,CS NOVO CONTINENTE,0,2017,11,503,80,18,6
Continente,CS NOVO CONTINENTE,0,2017,12,399,68,16,0
Continente,CS NOVO CONTINENTE,1,2013,1,145,45,18,0
Continente,CS NOVO CONTINENTE,1,2013,2,116,21,14,0
Continente,CS NOVO CONTINENTE,1,2013,3,117,15,9,1
Continente,CS NOVO CONTINENTE,1,2013,4,155,25,18,2
Continente,CS NOVO CONTINENTE,1,2013,5,139,17,14,0
Continente,CS NOVO CONTINENTE,1,2013,6,149,24,23,1
Continente,CS NOVO CONTINENTE,1,2013,7,125,35,11,0
Continente,CS NOVO CONTINENTE,1,2013,8,140,42,17,3
Continente,CS NOVO CONTINENTE,1,2013,9,165,37,15,1
Continente,CS NOVO CONTINENTE,1,2013,10,126,34,12,4
Continente,CS NOVO CONTINENTE,1,2013,11,113,31,10,0
Continente,CS NOVO CONTINENTE,1,2013,12,114,39,12,1
Continente,CS NOVO CONTINENTE,1,2014,1,145,11,12,0
Continente,CS NOVO CONTINENTE,1,2014,2,129,40,13,0
Continente,CS NOVO CONTINENTE,1,2014,3,99,30,6,1
Continente,CS NOVO CONTINENTE,1,2014,4,59,60,4,3
Continente,CS NOVO CONTINENTE,1,2014,5,47,25,6,0
Continente,CS NOVO CONTINENTE,1,2014,6,58,50,8,2
Continente,CS NOVO CONTINENTE,1,2014,7,56,77,6,3
Continente,CS NOVO CONTINENTE,1,2014,8,57,73,6,7
Continente,CS NOVO CONTINENTE,1,2014,9,42,68,5,4
Continente,CS NOVO CONTINENTE,1,2014,10,46,39,3,0
Continente,CS NOVO CONTINENTE,1,2014,11,40,53,1,2
Continente,CS NOVO CONTINENTE,1,2014,12,41,43,2,1
Continente,CS NOVO CONTINENTE,1,2015,1,112,65,3,2
Continente,CS NOVO CONTINENTE,1,2015,2,46,46,3,3
Continente,CS NOVO CONTINENTE,1,2015,3,41,56,6,3
Continente,CS NOVO CONTINENTE,1,2015,4,140,44,10,1
Continente,CS NOVO CONTINENTE,1,2015,5,88,30,5,0
Continente,CS NOVO CONTINENTE,1,2015,6,93,58,5,2
Continente,CS NOVO CONTINENTE,1,2015,7,175,52,7,3
Continente,CS NOVO CONTINENTE,1,2015,8,161,44,15,0
Continente,CS NOVO CONTINENTE,1,2015,9,144,59,9,3
Continente,CS NOVO CONTINENTE,1,2015,10,157,56,13,3
Continente,CS NOVO CONTINENTE,1,2015,11,143,41,16,3
Continente,CS NOVO CONTINENTE,1,2015,12,125,34,5,1
Continente,CS NOVO CONTINENTE,1,2016,1,162,33,19,1
Continente,CS NOVO CONTINENTE,1,2016,2,167,40,18,2
Continente,CS NOVO CONTINENTE,1,2016,3,98,12,5,0
Continente,CS NOVO CONTINENTE,1,2016,4,229,49,13,1
Continente,CS NOVO CONTINENTE,1,2016,5,219,42,16,2
Continente,CS NOVO CONTINENTE,1,2016,6,235,59,22,3
Continente,CS NOVO CONTINENTE,1,2016,7,199,55,10,1
Continente,CS NOVO CONTINENTE,1,2016,8,165,30,16,0
Continente,CS NOVO CONTINENTE,1,2016,9,184,49,5,1
Continente,CS NOVO CONTINENTE,1,2016,10,175,33,11,3
Continente,CS NOVO CONTINENTE,1,2016,11,211,52,9,2
Continente,CS NOVO CONTINENTE,1,2016,12,203,37,12,0
Continente,CS NOVO CONTINENTE,1,2017,1,133,16,4,0
Continente,CS NOVO CONTINENTE,1,2017,2,47,1,1,0
Continente,CS NOVO CONTINENTE,1,2017,3,262,45,13,0
Continente,CS NOVO CONTINENTE,1,2017,4,221,42,10,2
Continente,CS NOVO CONTINENTE,1,2017,5,251,44,8,1
Continente,CS NOVO CONTINENTE,1,2017,6,228,24,10,3
Continente,CS NOVO CONTINENTE,1,2017,7,135,41,3,1
Continente,CS NOVO CONTINENTE,1,2017,8,268,55,20,4
Continente,CS NOVO CONTINENTE,1,2017,9,235,38,8,2
Continente,CS NOVO CONTINENTE,1,2017,10,248,35,9,1
Continente,CS NOVO CONTINENTE,1,2017,11,289,37,18,0
Continente,CS NOVO CONTINENTE,1,2017,12,182,34,5,1
Continente,CS NOVO CONTINENTE,2,2013,1,176,58,17,0
Continente,CS NOVO CONTINENTE,2,2013,2,125,18,17,0
Continente,CS NOVO CONTINENTE,2,2013,3,131,17,15,1
Continente,CS NOVO CONTINENTE,2,2013,4,156,14,19,0
Continente,CS NOVO CONTINENTE,2,2013,5,119,17,6,0
Continente,CS NOVO CONTINENTE,2,2013,6,176,41,13,0
Continente,CS NOVO CONTINENTE,2,2013,7,155,53,15,1
Continente,CS NOVO CONTINENTE,2,2013,8,150,69,7,2
Continente,CS NOVO CONTINENTE,2,2013,9,153,70,17,1
Continente,CS NOVO CONTINENTE,2,2013,10,143,48,9,1
Continente,CS NOVO CONTINENTE,2,2013,11,110,26,12,0
Continente,CS NOVO CONTINENTE,2,2013,12,102,42,7,0
Continente,CS NOVO CONTINENTE,2,2014,1,151,7,12,0
Continente,CS NOVO CONTINENTE,2,2014,2,100,50,9,4
Continente,CS NOVO CONTINENTE,2,2014,3,72,34,4,2
Continente,CS NOVO CONTINENTE,2,2014,4,33,57,2,1
Continente,CS NOVO CONTINENTE,2,2014,5,85,46,8,1
Continente,CS NOVO CONTINENTE,2,2014,6,83,50,9,1
Continente,CS NOVO CONTINENTE,2,2014,7,137,86,8,4
Continente,CS NOVO CONTINENTE,2,2014,8,54,74,3,3
Continente,CS NOVO CONTINENTE,2,2014,9,148,37,3,1
Continente,CS NOVO CONTINENTE,2,2014,10,82,54,2,1
Continente,CS NOVO CONTINENTE,2,2014,11,267,100,12,4
Continente,CS NOVO CONTINENTE,2,2014,12,223,53,11,0
Continente,CS NOVO CONTINENTE,2,2015,1,287,64,7,2
Continente,CS NOVO CONTINENTE,2,2015,2,229,31,8,1
Continente,CS NOVO CONTINENTE,2,2015,3,318,97,20,4
Continente,CS NOVO CONTINENTE,2,2015,4,92,78,5,1
Continente,CS NOVO CONTINENTE,2,2015,5,55,37,3,0
Continente,CS NOVO CONTINENTE,2,2015,6,77,64,6,1
Continente,CS NOVO CONTINENTE,2,2015,7,107,91,10,5
Continente,CS NOVO CONTINENTE,2,2015,8,97,90,5,3
Continente,CS NOVO CONTINENTE,2,2015,9,140,86,17,5
Continente,CS NOVO CONTINENTE,2,2015,10,267,61,35,1
Continente,CS NOVO CONTINENTE,2,2015,11,318,70,47,5
Continente,CS NOVO CONTINENTE,2,2015,12,252,45,36,2
Continente,CS NOVO CONTINENTE,2,2016,1,345,47,49,2
Continente,CS NOVO CONTINENTE,2,2016,2,346,70,47,5
Continente,CS NOVO CONTINENTE,2,2016,3,143,22,18,0
Continente,CS NOVO CONTINENTE,2,2016,4,379,75,62,5
Continente,CS NOVO CONTINENTE,2,2016,5,377,83,64,3
Continente,CS NOVO CONTINENTE,2,2016,6,355,67,33,4
Continente,CS NOVO CONTINENTE,2,2016,7,372,82,29,1
Continente,CS NOVO CONTINENTE,2,2016,8,249,56,22,3
Continente,CS NOVO CONTINENTE,2,2016,9,364,89,37,4
Continente,CS NOVO CONTINENTE,2,2016,10,302,78,39,6
Continente,CS NOVO CONTINENTE,2,2016,11,301,65,35,10
Continente,CS NOVO CONTINENTE,2,2016,12,287,52,32,1
Continente,CS NOVO CONTINENTE,2,2017,1,186,18,21,1
Continente,CS NOVO CONTINENTE,2,2017,2,61,5,2,1
Continente,CS NOVO CONTINENTE,2,2017,3,327,29,38,1
Continente,CS NOVO CONTINENTE,2,2017,4,281,65,23,1
Continente,CS NOVO CONTINENTE,2,2017,5,136,86,3,2
Continente,CS NOVO CONTINENTE,2,2017,6,334,74,46,5
Continente,CS NOVO CONTINENTE,2,2017,7,303,75,30,2
Continente,CS NOVO CONTINENTE,2,2017,8,335,84,47,5
Continente,CS NOVO CONTINENTE,2,2017,9,336,83,31,1
Continente,CS NOVO CONTINENTE,2,2017,10,392,93,37,4
Continente,CS NOVO CONTINENTE,2,2017,11,376,90,37,2
Continente,CS NOVO CONTINENTE,2,2017,12,262,41,19,0
Continente,CS SAPE,0,2013,1,202,48,23,0
Continente,CS SAPE,0,2013,2,168,39,16,1
Continente,CS SAPE,0,2013,3,165,40,16,0
Continente,CS SAPE,0,2013,4,169,20,21,1
Continente,CS SAPE,0,2013,5,125,19,8,0
Continente,CS SAPE,0,2013,6,160,19,19,1
Continente,CS SAPE,0,2013,7,154,49,23,7
Continente,CS SAPE,0,2013,8,169,27,14,3
Continente,CS SAPE,0,2013,9,212,26,20,1
Continente,CS SAPE,0,2013,10,210,18,20,0
Continente,CS SAPE,0,2013,11,125,15,10,2
Continente,CS SAPE,0,2013,12,156,16,11,2
Continente,CS SAPE,0,2014,1,226,48,30,1
Continente,CS SAPE,0,2014,2,196,53,23,0
Continente,CS SAPE,0,2014,3,205,50,18,1
Continente,CS SAPE,0,2014,4,133,69,14,1
Continente,CS SAPE,0,2014,5,189,45,42,2
Continente,CS SAPE,0,2014,6,169,53,18,3
Continente,CS SAPE,0,2014,7,233,61,35,3
Continente,CS SAPE,0,2014,8,188,56,18,4
Continente,CS SAPE,0,2014,9,174,77,24,5
Continente,CS SAPE,0,2014,10,187,46,12,0
Continente,CS SAPE,0,2014,11,223,60,26,1
Continente,CS SAPE,0,2014,12,206,51,21,1
Continente,CS SAPE,0,2015,1,224,13,26,1
Continente,CS SAPE,0,2015,2,174,13,21,0
Continente,CS SAPE,0,2015,3,212,42,34,2
Continente,CS SAPE,0,2015,4,211,49,31,0
Continente,CS SAPE,0,2015,5,114,22,7,0
Continente,CS SAPE,0,2015,6,215,53,31,0
Continente,CS SAPE,0,2015,7,191,65,12,1
Continente,CS SAPE,0,2015,8,197,65,28,1
Continente,CS SAPE,0,2015,9,214,42,27,1
Continente,CS SAPE,0,2015,10,214,54,19,1
Continente,CS SAPE,0,2015,11,259,50,23,1
Continente,CS SAPE,0,2015,12,200,26,7,2
Continente,CS SAPE,0,2016,1,354,50,21,1
Continente,CS SAPE,0,2016,2,280,60,23,1
Continente,CS SAPE,0,2016,3,181,47,18,1
Continente,CS SAPE,0,2016,4,171,55,17,0
Continente,CS SAPE,0,2016,5,74,56,5,1
Continente,CS SAPE,0,2016,6,213,53,21,0
Continente,CS SAPE,0,2016,7,199,55,24,2
Continente,CS SAPE,0,2016,8,122,69,7,3
Continente,CS SAPE,0,2016,9,215,49,16,1
Continente,CS SAPE,0,2016,10,210,42,16,3
Continente,CS SAPE,0,2016,11,189,42,17,3
Continente,CS SAPE,0,2016,12,146,30,8,0
Continente,CS SAPE,0,2017,1,137,3,10,0
Continente,CS SAPE,0,2017,2,55,5,3,0
Continente,CS SAPE,0,2017,3,189,30,12,1
Continente,CS SAPE,0,2017,4,163,28,14,1
Continente,CS SAPE,0,2017,5,82,47,5,0
Continente,CS SAPE,0,2017,6,162,44,12,0
Continente,CS SAPE,0,2017,7,235,55,34,2
Continente,CS SAPE,0,2017,8,249,53,30,1
Continente,CS SAPE,0,2017,9,191,39,25,0
Continente,CS SAPE,0,2017,10,231,65,38,3
Continente,CS SAPE,0,2017,11,207,84,27,5
Continente,CS SAPE,0,2017,12,216,33,30,4
Continente,CS SAPE,1,2013,1,255,31,33,1
Continente,CS SAPE,1,2013,2,177,11,17,0
Continente,CS SAPE,1,2013,3,208,38,24,0
Continente,CS SAPE,1,2013,4,201,21,21,1
Continente,CS SAPE,1,2013,5,155,24,14,0
Continente,CS SAPE,1,2013,6,220,23,29,1
Continente,CS SAPE,1,2013,7,176,34,16,5
Continente,CS SAPE,1,2013,8,172,16,17,0
Continente,CS SAPE,1,2013,9,241,24,34,4
Continente,CS SAPE,1,2013,10,244,24,28,1
Continente,CS SAPE,1,2013,11,128,13,4,1
Continente,CS SAPE,1,2013,12,207,21,17,1
Continente,CS SAPE,1,2014,1,247,49,27,3
Continente,CS SAPE,1,2014,2,238,46,39,0
Continente,CS SAPE,1,2014,3,235,49,28,0
Continente,CS SAPE,1,2014,4,69,56,7,2
Continente,CS SAPE,1,2014,5,257,48,39,1
Continente,CS SAPE,1,2014,6,196,47,23,0
Continente,CS SAPE,1,2014,7,292,76,50,2
Continente,CS SAPE,1,2014,8,306,66,38,1
Continente,CS SAPE,1,2014,9,246,72,29,0
Continente,CS SAPE,1,2014,10,264,66,32,2
Continente,CS SAPE,1,2014,11,268,72,27,3
Continente,CS SAPE,1,2014,12,208,51,20,0
Continente,CS SAPE,1,2015,1,270,7,40,0
Continente,CS SAPE,1,2015,2,218,12,21,0
Continente,CS SAPE,1,2015,3,258,38,36,1
Continente,CS SAPE,1,2015,4,249,52,29,2
Continente,CS SAPE,1,2015,5,144,19,10,1
Continente,CS SAPE,1,2015,6,256,74,27,0
Continente,CS SAPE,1,2015,7,162,75,16,2
Continente,CS SAPE,1,2015,8,236,65,28,2
Continente,CS SAPE,1,2015,9,282,64,26,1
Continente,CS SAPE,1,2015,10,247,49,19,0
Continente,CS SAPE,1,2015,11,270,61,26,0
Continente,CS SAPE,1,2015,12,206,38,19,0
Continente,CS SAPE,1,2016,1,253,51,24,3
Continente,CS SAPE,1,2016,2,219,48,27,2
Continente,CS SAPE,1,2016,3,178,30,19,0
Continente,CS SAPE,1,2016,4,202,47,14,1
Continente,CS SAPE,1,2016,5,82,44,1,0
Continente,CS SAPE,1,2016,6,197,47,18,1
Continente,CS SAPE,1,2016,7,185,41,26,1
Continente,CS SAPE,1,2016,8,127,45,18,1
Continente,CS SAPE,1,2016,9,234,61,18,2
Continente,CS SAPE,1,2016,10,200,43,18,2
Continente,CS SAPE,1,2016,11,151,33,17,2
Continente,CS SAPE,1,2016,12,175,35,13,4
Continente,CS SAPE,1,2017,1,130,6,10,0
Continente,CS SAPE,1,2017,2,47,2,3,0
Continente,CS SAPE,1,2017,3,207,38,17,2
Continente,CS SAPE,1,2017,4,169,41,13,0
Continente,CS SAPE,1,2017,5,58,56,2,3
Continente,CS SAPE,1,2017,6,195,54,11,0
Continente,CS SAPE,1,2017,7,276,46,33,1
Continente,CS SAPE,1,2017,8,340,73,25,1
Continente,CS SAPE,1,2017,9,242,46,31,1
Continente,CS SAPE,1,2017,10,243,49,21,1
Continente,CS SAPE,1,2017,11,216,33,13,1
Continente,CS SAPE,1,2017,12,199,17,16,0
Continente,CS VILA APARECIDA,0,2013,1,306,57,24,0
Continente,CS VILA APARECIDA,0,2013,2,247,62,16,1
Continente,CS VILA APARECIDA,0,2013,3,212,55,23,0
Continente,CS VILA APARECIDA,0,2013,4,281,81,26,0
Continente,CS VILA APARECIDA,0,2013,5,183,46,15,0
Continente,CS VILA APARECIDA,0,2013,6,86,59,10,1
Continente,CS VILA APARECIDA,0,2013,7,96,47,13,2
Continente,CS VILA APARECIDA,0,2013,8,94,59,16,0
Continente,CS VILA APARECIDA,0,2013,9,161,49,18,1
Continente,CS VILA APARECIDA,0,2013,10,165,50,23,2
Continente,CS VILA APARECIDA,0,2013,11,124,27,16,0
Continente,CS VILA APARECIDA,0,2013,12,93,28,10,0
Continente,CS VILA APARECIDA,0,2014,1,150,48,21,0
Continente,CS VILA APARECIDA,0,2014,2,76,50,12,1
Continente,CS VILA APARECIDA,0,2014,3,129,41,19,0
Continente,CS VILA APARECIDA,0,2014,4,166,63,15,2
Continente,CS VILA APARECIDA,0,2014,5,204,57,16,0
Continente,CS VILA APARECIDA,0,2014,6,179,55,17,1
Continente,CS VILA APARECIDA,0,2014,7,211,10,25,1
Continente,CS VILA APARECIDA,0,2014,8,164,73,26,0
Continente,CS VILA APARECIDA,0,2014,9,204,92,23,1
Continente,CS VILA APARECIDA,0,2014,10,211,88,24,1
Continente,CS VILA APARECIDA,0,2014,11,213,59,18,1
Continente,CS VILA APARECIDA,0,2014,12,166,37,10,0
Continente,CS VILA APARECIDA,0,2015,1,140,44,12,1
Continente,CS VILA APARECIDA,0,2015,2,24,39,0,3
Continente,CS VILA APARECIDA,0,2015,3,192,43,19,2
Continente,CS VILA APARECIDA,0,2015,4,202,44,21,1
Continente,CS VILA APARECIDA,0,2015,5,174,31,16,1
Continente,CS VILA APARECIDA,0,2015,6,236,42,22,0
Continente,CS VILA APARECIDA,0,2015,7,248,55,28,3
Continente,CS VILA APARECIDA,0,2015,8,231,65,25,4
Continente,CS VILA APARECIDA,0,2015,9,259,6,22,0
Continente,CS VILA APARECIDA,0,2015,10,212,60,18,1
Continente,CS VILA APARECIDA,0,2015,11,225,50,15,1
Continente,CS VILA APARECIDA,0,2015,12,67,36,4,1
Continente,CS VILA APARECIDA,0,2016,1,135,50,13,2
Continente,CS VILA APARECIDA,0,2016,2,160,36,11,1
Continente,CS VILA APARECIDA,0,2016,3,155,41,16,0
Continente,CS VILA APARECIDA,0,2016,4,238,53,20,3
Continente,CS VILA APARECIDA,0,2016,5,260,52,17,0
Continente,CS VILA APARECIDA,0,2016,6,219,10,17,1
Continente,CS VILA APARECIDA,0,2016,7,244,58,9,2
Continente,CS VILA APARECIDA,0,2016,8,241,41,15,1
Continente,CS VILA APARECIDA,0,2016,9,252,67,15,3
Continente,CS VILA APARECIDA,0,2016,10,254,58,24,2
Continente,CS VILA APARECIDA,0,2016,11,223,75,16,2
Continente,CS VILA APARECIDA,0,2016,12,181,42,10,1
Continente,CS VILA APARECIDA,0,2017,1,159,28,9,1
Continente,CS VILA APARECIDA,0,2017,2,81,7,3,1
Continente,CS VILA APARECIDA,0,2017,3,242,54,25,0
Continente,CS VILA APARECIDA,0,2017,4,129,59,13,1
Continente,CS VILA APARECIDA,0,2017,5,155,77,14,3
Continente,CS VILA APARECIDA,0,2017,6,72,17,7,0
Continente,CS VILA APARECIDA,0,2017,7,169,74,19,3
Continente,CS VILA APARECIDA,0,2017,8,182,97,28,1
Continente,CS VILA APARECIDA,0,2017,9,139,63,15,0
Continente,CS VILA APARECIDA,0,2017,10,199,28,24,1
Continente,CS VILA APARECIDA,0,2017,11,193,58,29,3
Continente,CS VILA APARECIDA,0,2017,12,125,68,11,1
