"","DISTRITO","UNIDADE","AREA","ANO","MES","CITOPATO"
"2401","Continente","CS CAPOEIRAS",1,2013,11,3
"2402","Continente","CS CAPOEIRAS",1,2013,12,9
"2403","Continente","CS CAPOEIRAS",1,2014,1,4
"2404","Continente","CS CAPOEIRAS",1,2014,2,3
"2405","Continente","CS CAPOEIRAS",1,2014,3,3
"2406","Continente","CS CAPOEIRAS",1,2014,4,3
"2407","Continente","CS CAPOEIRAS",1,2014,5,2
"2408","Continente","CS CAPOEIRAS",1,2014,6,10
"2409","Continente","CS CAPOEIRAS",1,2014,7,8
"2410","Continente","CS CAPOEIRAS",1,2014,8,4
"2411","Continente","CS CAPOEIRAS",1,2014,9,5
"2412","Continente","CS CAPOEIRAS",1,2014,10,18
"2413","Continente","CS CAPOEIRAS",1,2014,11,8
"2414","Continente","CS CAPOEIRAS",1,2014,12,2
"2415","Continente","CS CAPOEIRAS",1,2015,1,1
"2416","Continente","CS CAPOEIRAS",1,2015,2,10
"2417","Continente","CS CAPOEIRAS",1,2015,3,9
"2418","Continente","CS CAPOEIRAS",1,2015,4,9
"2419","Continente","CS CAPOEIRAS",1,2015,5,7
"2420","Continente","CS CAPOEIRAS",1,2015,6,12
"2421","Continente","CS CAPOEIRAS",1,2015,7,9
"2422","Continente","CS CAPOEIRAS",1,2015,8,13
"2423","Continente","CS CAPOEIRAS",1,2015,9,9
"2424","Continente","CS CAPOEIRAS",1,2015,10,19
"2425","Continente","CS CAPOEIRAS",1,2015,11,12
"2426","Continente","CS CAPOEIRAS",1,2015,12,2
"2427","Continente","CS CAPOEIRAS",1,2016,1,11
"2428","Continente","CS CAPOEIRAS",1,2016,2,7
"2429","Continente","CS CAPOEIRAS",1,2016,3,4
"2430","Continente","CS CAPOEIRAS",1,2016,4,9
"2431","Continente","CS CAPOEIRAS",1,2016,5,6
"2432","Continente","CS CAPOEIRAS",1,2016,6,10
"2433","Continente","CS CAPOEIRAS",1,2016,8,13
"2434","Continente","CS CAPOEIRAS",1,2016,9,12
"2435","Continente","CS CAPOEIRAS",1,2016,10,11
"2436","Continente","CS CAPOEIRAS",1,2016,11,1
"2437","Continente","CS CAPOEIRAS",1,2016,12,2
"2438","Continente","CS CAPOEIRAS",1,2017,1,6
"2439","Continente","CS CAPOEIRAS",1,2017,3,8
"2440","Continente","CS CAPOEIRAS",1,2017,4,11
"2441","Continente","CS CAPOEIRAS",1,2017,5,12
"2442","Continente","CS CAPOEIRAS",1,2017,6,11
"2443","Continente","CS CAPOEIRAS",1,2017,7,11
"2444","Continente","CS CAPOEIRAS",1,2017,8,8
"2445","Continente","CS CAPOEIRAS",1,2017,9,8
"2446","Continente","CS CAPOEIRAS",1,2017,10,9
"2447","Continente","CS CAPOEIRAS",1,2017,11,11
"2448","Continente","CS CAPOEIRAS",1,2017,12,6
"2449","Continente","CS CAPOEIRAS",1,2018,1,5
"2450","Continente","CS CAPOEIRAS",1,2018,2,7
"2451","Continente","CS CAPOEIRAS",1,2018,3,20
"2452","Continente","CS CAPOEIRAS",2,2013,1,6
"2453","Continente","CS CAPOEIRAS",2,2013,2,2
"2454","Continente","CS CAPOEIRAS",2,2013,3,12
"2455","Continente","CS CAPOEIRAS",2,2013,4,8
"2456","Continente","CS CAPOEIRAS",2,2013,5,4
"2457","Continente","CS CAPOEIRAS",2,2013,6,5
"2458","Continente","CS CAPOEIRAS",2,2013,7,6
"2459","Continente","CS CAPOEIRAS",2,2013,8,5
"2460","Continente","CS CAPOEIRAS",2,2013,9,6
"2461","Continente","CS CAPOEIRAS",2,2013,10,33
"2462","Continente","CS CAPOEIRAS",2,2013,11,2
"2463","Continente","CS CAPOEIRAS",2,2013,12,3
"2464","Continente","CS CAPOEIRAS",2,2014,1,2
"2465","Continente","CS CAPOEIRAS",2,2014,2,3
"2466","Continente","CS CAPOEIRAS",2,2014,3,7
"2467","Continente","CS CAPOEIRAS",2,2014,4,1
"2468","Continente","CS CAPOEIRAS",2,2014,5,13
"2469","Continente","CS CAPOEIRAS",2,2014,6,6
"2470","Continente","CS CAPOEIRAS",2,2014,7,6
"2471","Continente","CS CAPOEIRAS",2,2014,8,1
"2472","Continente","CS CAPOEIRAS",2,2014,9,3
"2473","Continente","CS CAPOEIRAS",2,2014,10,22
"2474","Continente","CS CAPOEIRAS",2,2014,11,11
"2475","Continente","CS CAPOEIRAS",2,2014,12,2
"2476","Continente","CS CAPOEIRAS",2,2015,2,5
"2477","Continente","CS CAPOEIRAS",2,2015,3,9
"2478","Continente","CS CAPOEIRAS",2,2015,4,9
"2479","Continente","CS CAPOEIRAS",2,2015,5,2
"2480","Continente","CS CAPOEIRAS",2,2015,6,10
"2481","Continente","CS CAPOEIRAS",2,2015,7,15
"2482","Continente","CS CAPOEIRAS",2,2015,8,7
"2483","Continente","CS CAPOEIRAS",2,2015,9,17
"2484","Continente","CS CAPOEIRAS",2,2015,10,18
"2485","Continente","CS CAPOEIRAS",2,2015,12,8
"2486","Continente","CS CAPOEIRAS",2,2016,1,14
"2487","Continente","CS CAPOEIRAS",2,2016,2,14
"2488","Continente","CS CAPOEIRAS",2,2016,3,8
"2489","Continente","CS CAPOEIRAS",2,2016,4,9
"2490","Continente","CS CAPOEIRAS",2,2016,5,8
"2491","Continente","CS CAPOEIRAS",2,2016,6,17
"2492","Continente","CS CAPOEIRAS",2,2016,7,1
"2493","Continente","CS CAPOEIRAS",2,2016,8,10
"2494","Continente","CS CAPOEIRAS",2,2016,9,14
"2495","Continente","CS CAPOEIRAS",2,2016,10,6
"2496","Continente","CS CAPOEIRAS",2,2016,11,6
"2497","Continente","CS CAPOEIRAS",2,2016,12,3
"2498","Continente","CS CAPOEIRAS",2,2017,1,5
"2499","Continente","CS CAPOEIRAS",2,2017,3,8
"2500","Continente","CS CAPOEIRAS",2,2017,4,7
"2501","Continente","CS CAPOEIRAS",2,2017,5,10
"2502","Continente","CS CAPOEIRAS",2,2017,6,8
"2503","Continente","CS CAPOEIRAS",2,2017,7,8
"2504","Continente","CS CAPOEIRAS",2,2017,8,11
"2505","Continente","CS CAPOEIRAS",2,2017,9,5
"2506","Continente","CS CAPOEIRAS",2,2017,10,13
"2507","Continente","CS CAPOEIRAS",2,2017,11,5
"2508","Continente","CS CAPOEIRAS",2,2017,12,4
"2509","Continente","CS CAPOEIRAS",2,2018,1,8
"2510","Continente","CS CAPOEIRAS",2,2018,2,6
"2511","Continente","CS CAPOEIRAS",2,2018,3,14
"2512","Continente","CS COLONINHA",0,2013,1,15
"2513","Continente","CS COLONINHA",0,2013,2,14
"2514","Continente","CS COLONINHA",0,2013,3,9
"2515","Continente","CS COLONINHA",0,2013,4,8
"2516","Continente","CS COLONINHA",0,2013,5,15
"2517","Continente","CS COLONINHA",0,2013,6,21
"2518","Continente","CS COLONINHA",0,2013,7,14
"2519","Continente","CS COLONINHA",0,2013,8,13
"2520","Continente","CS COLONINHA",0,2013,9,16
"2521","Continente","CS COLONINHA",0,2013,10,38
"2522","Continente","CS COLONINHA",0,2013,11,5
"2523","Continente","CS COLONINHA",0,2013,12,8
"2524","Continente","CS COLONINHA",0,2014,1,23
"2525","Continente","CS COLONINHA",0,2014,2,18
"2526","Continente","CS COLONINHA",0,2014,3,11
"2527","Continente","CS COLONINHA",0,2014,4,17
"2528","Continente","CS COLONINHA",0,2014,5,13
"2529","Continente","CS COLONINHA",0,2014,6,2
"2530","Continente","CS COLONINHA",0,2014,7,14
"2531","Continente","CS COLONINHA",0,2014,8,10
"2532","Continente","CS COLONINHA",0,2014,9,16
"2533","Continente","CS COLONINHA",0,2014,10,17
"2534","Continente","CS COLONINHA",0,2014,11,13
"2535","Continente","CS COLONINHA",0,2014,12,7
"2536","Continente","CS COLONINHA",0,2015,1,15
"2537","Continente","CS COLONINHA",0,2015,2,4
"2538","Continente","CS COLONINHA",0,2015,3,30
"2539","Continente","CS COLONINHA",0,2015,4,8
"2540","Continente","CS COLONINHA",0,2015,5,4
"2541","Continente","CS COLONINHA",0,2015,6,14
"2542","Continente","CS COLONINHA",0,2015,7,17
"2543","Continente","CS COLONINHA",0,2015,8,9
"2544","Continente","CS COLONINHA",0,2015,9,10
"2545","Continente","CS COLONINHA",0,2015,10,19
"2546","Continente","CS COLONINHA",0,2015,11,10
"2547","Continente","CS COLONINHA",0,2015,12,10
"2548","Continente","CS COLONINHA",0,2016,1,6
"2549","Continente","CS COLONINHA",0,2016,2,10
"2550","Continente","CS COLONINHA",0,2016,3,9
"2551","Continente","CS COLONINHA",0,2016,4,9
"2552","Continente","CS COLONINHA",0,2016,5,12
"2553","Continente","CS COLONINHA",0,2016,6,8
"2554","Continente","CS COLONINHA",0,2016,7,9
"2555","Continente","CS COLONINHA",0,2016,8,4
"2556","Continente","CS COLONINHA",0,2016,9,20
"2557","Continente","CS COLONINHA",0,2016,10,14
"2558","Continente","CS COLONINHA",0,2016,11,11
"2559","Continente","CS COLONINHA",0,2016,12,2
"2560","Continente","CS COLONINHA",0,2017,1,2
"2561","Continente","CS COLONINHA",0,2017,3,17
"2562","Continente","CS COLONINHA",0,2017,4,11
"2563","Continente","CS COLONINHA",0,2017,5,15
"2564","Continente","CS COLONINHA",0,2017,6,14
"2565","Continente","CS COLONINHA",0,2017,7,13
"2566","Continente","CS COLONINHA",0,2017,8,4
"2567","Continente","CS COLONINHA",0,2017,9,13
"2568","Continente","CS COLONINHA",0,2017,10,22
"2569","Continente","CS COLONINHA",0,2017,11,24
"2570","Continente","CS COLONINHA",0,2017,12,6
"2571","Continente","CS COLONINHA",0,2018,1,16
"2572","Continente","CS COLONINHA",0,2018,2,9
"2573","Continente","CS COLONINHA",0,2018,3,8
"2574","Continente","CS COLONINHA",1,2013,1,13
"2575","Continente","CS COLONINHA",1,2013,2,9
"2576","Continente","CS COLONINHA",1,2013,3,10
"2577","Continente","CS COLONINHA",1,2013,4,10
"2578","Continente","CS COLONINHA",1,2013,5,3
"2579","Continente","CS COLONINHA",1,2013,6,13
"2580","Continente","CS COLONINHA",1,2013,7,16
"2581","Continente","CS COLONINHA",1,2013,8,10
"2582","Continente","CS COLONINHA",1,2013,9,7
"2583","Continente","CS COLONINHA",1,2013,10,27
"2584","Continente","CS COLONINHA",1,2013,11,3
"2585","Continente","CS COLONINHA",1,2013,12,26
"2586","Continente","CS COLONINHA",1,2014,1,19
"2587","Continente","CS COLONINHA",1,2014,2,7
"2588","Continente","CS COLONINHA",1,2014,3,7
"2589","Continente","CS COLONINHA",1,2014,4,10
"2590","Continente","CS COLONINHA",1,2014,5,4
"2591","Continente","CS COLONINHA",1,2014,6,14
"2592","Continente","CS COLONINHA",1,2014,7,11
"2593","Continente","CS COLONINHA",1,2014,8,10
"2594","Continente","CS COLONINHA",1,2014,9,4
"2595","Continente","CS COLONINHA",1,2014,10,17
"2596","Continente","CS COLONINHA",1,2014,11,4
"2597","Continente","CS COLONINHA",1,2014,12,7
"2598","Continente","CS COLONINHA",1,2015,1,21
"2599","Continente","CS COLONINHA",1,2015,2,6
"2600","Continente","CS COLONINHA",1,2015,3,10
"2601","Continente","CS COLONINHA",1,2015,4,9
"2602","Continente","CS COLONINHA",1,2015,5,1
"2603","Continente","CS COLONINHA",1,2015,6,14
"2604","Continente","CS COLONINHA",1,2015,7,16
"2605","Continente","CS COLONINHA",1,2015,8,15
"2606","Continente","CS COLONINHA",1,2015,9,10
"2607","Continente","CS COLONINHA",1,2015,10,6
"2608","Continente","CS COLONINHA",1,2015,11,8
"2609","Continente","CS COLONINHA",1,2015,12,6
"2610","Continente","CS COLONINHA",1,2016,1,12
"2611","Continente","CS COLONINHA",1,2016,2,11
"2612","Continente","CS COLONINHA",1,2016,3,6
"2613","Continente","CS COLONINHA",1,2016,4,15
"2614","Continente","CS COLONINHA",1,2016,5,13
"2615","Continente","CS COLONINHA",1,2016,6,7
"2616","Continente","CS COLONINHA",1,2016,7,7
"2617","Continente","CS COLONINHA",1,2016,8,5
"2618","Continente","CS COLONINHA",1,2016,9,16
"2619","Continente","CS COLONINHA",1,2016,10,8
"2620","Continente","CS COLONINHA",1,2016,11,11
"2621","Continente","CS COLONINHA",1,2016,12,7
"2622","Continente","CS COLONINHA",1,2017,1,5
"2623","Continente","CS COLONINHA",1,2017,3,16
"2624","Continente","CS COLONINHA",1,2017,4,16
"2625","Continente","CS COLONINHA",1,2017,5,14
"2626","Continente","CS COLONINHA",1,2017,6,6
"2627","Continente","CS COLONINHA",1,2017,7,18
"2628","Continente","CS COLONINHA",1,2017,8,11
"2629","Continente","CS COLONINHA",1,2017,9,13
"2630","Continente","CS COLONINHA",1,2017,10,9
"2631","Continente","CS COLONINHA",1,2017,11,12
"2632","Continente","CS COLONINHA",1,2017,12,5
"2633","Continente","CS COLONINHA",1,2018,1,9
"2634","Continente","CS COLONINHA",1,2018,2,22
"2635","Continente","CS COLONINHA",1,2018,3,8
"2636","Continente","CS COLONINHA",2,2013,1,10
"2637","Continente","CS COLONINHA",2,2013,2,12
"2638","Continente","CS COLONINHA",2,2013,3,13
"2639","Continente","CS COLONINHA",2,2013,4,7
"2640","Continente","CS COLONINHA",2,2013,5,11
"2641","Continente","CS COLONINHA",2,2013,6,5
"2642","Continente","CS COLONINHA",2,2013,7,17
"2643","Continente","CS COLONINHA",2,2013,8,11
"2644","Continente","CS COLONINHA",2,2013,9,23
"2645","Continente","CS COLONINHA",2,2013,10,25
"2646","Continente","CS COLONINHA",2,2013,11,4
"2647","Continente","CS COLONINHA",2,2013,12,14
"2648","Continente","CS COLONINHA",2,2014,1,21
"2649","Continente","CS COLONINHA",2,2014,2,18
"2650","Continente","CS COLONINHA",2,2014,3,6
"2651","Continente","CS COLONINHA",2,2014,4,15
"2652","Continente","CS COLONINHA",2,2014,5,11
"2653","Continente","CS COLONINHA",2,2014,6,12
"2654","Continente","CS COLONINHA",2,2014,7,5
"2655","Continente","CS COLONINHA",2,2014,8,12
"2656","Continente","CS COLONINHA",2,2014,9,14
"2657","Continente","CS COLONINHA",2,2014,10,32
"2658","Continente","CS COLONINHA",2,2014,11,9
"2659","Continente","CS COLONINHA",2,2014,12,2
"2660","Continente","CS COLONINHA",2,2015,1,13
"2661","Continente","CS COLONINHA",2,2015,2,16
"2662","Continente","CS COLONINHA",2,2015,3,15
"2663","Continente","CS COLONINHA",2,2015,4,24
"2664","Continente","CS COLONINHA",2,2015,5,5
"2665","Continente","CS COLONINHA",2,2015,6,16
"2666","Continente","CS COLONINHA",2,2015,7,22
"2667","Continente","CS COLONINHA",2,2015,8,7
"2668","Continente","CS COLONINHA",2,2015,9,9
"2669","Continente","CS COLONINHA",2,2015,10,21
"2670","Continente","CS COLONINHA",2,2015,11,9
"2671","Continente","CS COLONINHA",2,2015,12,5
"2672","Continente","CS COLONINHA",2,2016,1,14
"2673","Continente","CS COLONINHA",2,2016,2,5
"2674","Continente","CS COLONINHA",2,2016,3,5
"2675","Continente","CS COLONINHA",2,2016,4,11
"2676","Continente","CS COLONINHA",2,2016,5,18
"2677","Continente","CS COLONINHA",2,2016,6,8
"2678","Continente","CS COLONINHA",2,2016,7,9
"2679","Continente","CS COLONINHA",2,2016,8,4
"2680","Continente","CS COLONINHA",2,2016,9,8
"2681","Continente","CS COLONINHA",2,2016,10,10
"2682","Continente","CS COLONINHA",2,2016,11,14
"2683","Continente","CS COLONINHA",2,2016,12,2
"2684","Continente","CS COLONINHA",2,2017,1,4
"2685","Continente","CS COLONINHA",2,2017,3,18
"2686","Continente","CS COLONINHA",2,2017,4,8
"2687","Continente","CS COLONINHA",2,2017,5,22
"2688","Continente","CS COLONINHA",2,2017,6,7
"2689","Continente","CS COLONINHA",2,2017,7,7
"2690","Continente","CS COLONINHA",2,2017,8,18
"2691","Continente","CS COLONINHA",2,2017,9,8
"2692","Continente","CS COLONINHA",2,2017,10,5
"2693","Continente","CS COLONINHA",2,2017,11,7
"2694","Continente","CS COLONINHA",2,2017,12,5
"2695","Continente","CS COLONINHA",2,2018,1,21
"2696","Continente","CS COLONINHA",2,2018,2,7
"2697","Continente","CS COLONINHA",2,2018,3,13
"2698","Continente","CS COQUEIROS",0,2013,1,8
"2699","Continente","CS COQUEIROS",0,2013,2,7
"2700","Continente","CS COQUEIROS",0,2013,3,8
"2701","Continente","CS COQUEIROS",0,2013,4,8
"2702","Continente","CS COQUEIROS",0,2013,5,8
"2703","Continente","CS COQUEIROS",0,2013,6,11
"2704","Continente","CS COQUEIROS",0,2013,7,13
"2705","Continente","CS COQUEIROS",0,2013,8,5
"2706","Continente","CS COQUEIROS",0,2013,9,4
"2707","Continente","CS COQUEIROS",0,2013,10,14
"2708","Continente","CS COQUEIROS",0,2013,11,3
"2709","Continente","CS COQUEIROS",0,2013,12,6
"2710","Continente","CS COQUEIROS",0,2014,1,4
"2711","Continente","CS COQUEIROS",0,2014,2,6
"2712","Continente","CS COQUEIROS",0,2014,3,5
"2713","Continente","CS COQUEIROS",0,2014,4,8
"2714","Continente","CS COQUEIROS",0,2014,5,11
"2715","Continente","CS COQUEIROS",0,2014,6,6
"2716","Continente","CS COQUEIROS",0,2014,7,10
"2717","Continente","CS COQUEIROS",0,2014,8,12
"2718","Continente","CS COQUEIROS",0,2014,9,12
"2719","Continente","CS COQUEIROS",0,2014,10,14
"2720","Continente","CS COQUEIROS",0,2014,11,3
"2721","Continente","CS COQUEIROS",0,2014,12,5
"2722","Continente","CS COQUEIROS",0,2015,1,1
"2723","Continente","CS COQUEIROS",0,2015,2,7
"2724","Continente","CS COQUEIROS",0,2015,3,5
"2725","Continente","CS COQUEIROS",0,2015,4,9
"2726","Continente","CS COQUEIROS",0,2015,5,2
"2727","Continente","CS COQUEIROS",0,2015,6,16
"2728","Continente","CS COQUEIROS",0,2015,7,20
"2729","Continente","CS COQUEIROS",0,2015,8,8
"2730","Continente","CS COQUEIROS",0,2015,9,10
"2731","Continente","CS COQUEIROS",0,2015,10,11
"2732","Continente","CS COQUEIROS",0,2015,11,15
"2733","Continente","CS COQUEIROS",0,2015,12,5
"2734","Continente","CS COQUEIROS",0,2016,1,3
"2735","Continente","CS COQUEIROS",0,2016,2,1
"2736","Continente","CS COQUEIROS",0,2016,3,3
"2737","Continente","CS COQUEIROS",0,2016,4,9
"2738","Continente","CS COQUEIROS",0,2016,5,13
"2739","Continente","CS COQUEIROS",0,2016,6,10
"2740","Continente","CS COQUEIROS",0,2016,7,10
"2741","Continente","CS COQUEIROS",0,2016,8,7
"2742","Continente","CS COQUEIROS",0,2016,9,11
"2743","Continente","CS COQUEIROS",0,2016,10,8
"2744","Continente","CS COQUEIROS",0,2016,11,7
"2745","Continente","CS COQUEIROS",0,2016,12,6
"2746","Continente","CS COQUEIROS",0,2017,3,15
"2747","Continente","CS COQUEIROS",0,2017,4,18
"2748","Continente","CS COQUEIROS",0,2017,5,11
"2749","Continente","CS COQUEIROS",0,2017,6,10
"2750","Continente","CS COQUEIROS",0,2017,7,10
"2751","Continente","CS COQUEIROS",0,2017,8,1
"2752","Continente","CS COQUEIROS",0,2017,9,7
"2753","Continente","CS COQUEIROS",0,2017,10,12
"2754","Continente","CS COQUEIROS",0,2017,11,18
"2755","Continente","CS COQUEIROS",0,2017,12,12
"2756","Continente","CS COQUEIROS",0,2018,2,10
"2757","Continente","CS COQUEIROS",0,2018,3,20
"2758","Continente","CS COQUEIROS",1,2013,1,9
"2759","Continente","CS COQUEIROS",1,2013,2,4
"2760","Continente","CS COQUEIROS",1,2013,3,7
"2761","Continente","CS COQUEIROS",1,2013,4,9
"2762","Continente","CS COQUEIROS",1,2013,5,9
"2763","Continente","CS COQUEIROS",1,2013,6,6
"2764","Continente","CS COQUEIROS",1,2013,7,13
"2765","Continente","CS COQUEIROS",1,2013,8,9
"2766","Continente","CS COQUEIROS",1,2013,9,4
"2767","Continente","CS COQUEIROS",1,2013,10,19
"2768","Continente","CS COQUEIROS",1,2013,11,10
"2769","Continente","CS COQUEIROS",1,2013,12,9
"2770","Continente","CS COQUEIROS",1,2014,1,6
"2771","Continente","CS COQUEIROS",1,2014,2,1
"2772","Continente","CS COQUEIROS",1,2014,3,10
"2773","Continente","CS COQUEIROS",1,2014,4,8
"2774","Continente","CS COQUEIROS",1,2014,5,9
"2775","Continente","CS COQUEIROS",1,2014,6,5
"2776","Continente","CS COQUEIROS",1,2014,7,4
"2777","Continente","CS COQUEIROS",1,2014,8,16
"2778","Continente","CS COQUEIROS",1,2014,9,5
"2779","Continente","CS COQUEIROS",1,2014,10,12
"2780","Continente","CS COQUEIROS",1,2014,11,9
"2781","Continente","CS COQUEIROS",1,2014,12,10
"2782","Continente","CS COQUEIROS",1,2015,1,8
"2783","Continente","CS COQUEIROS",1,2015,2,7
"2784","Continente","CS COQUEIROS",1,2015,3,4
"2785","Continente","CS COQUEIROS",1,2015,4,9
"2786","Continente","CS COQUEIROS",1,2015,5,2
"2787","Continente","CS COQUEIROS",1,2015,6,7
"2788","Continente","CS COQUEIROS",1,2015,7,17
"2789","Continente","CS COQUEIROS",1,2015,8,8
"2790","Continente","CS COQUEIROS",1,2015,9,12
"2791","Continente","CS COQUEIROS",1,2015,10,14
"2792","Continente","CS COQUEIROS",1,2015,11,10
"2793","Continente","CS COQUEIROS",1,2015,12,5
"2794","Continente","CS COQUEIROS",1,2016,1,8
"2795","Continente","CS COQUEIROS",1,2016,2,6
"2796","Continente","CS COQUEIROS",1,2016,3,2
"2797","Continente","CS COQUEIROS",1,2016,4,13
"2798","Continente","CS COQUEIROS",1,2016,5,11
"2799","Continente","CS COQUEIROS",1,2016,6,3
"2800","Continente","CS COQUEIROS",1,2016,7,4
"2801","Continente","CS COQUEIROS",1,2016,8,1
"2802","Continente","CS COQUEIROS",1,2016,9,8
"2803","Continente","CS COQUEIROS",1,2016,10,9
"2804","Continente","CS COQUEIROS",1,2016,11,14
"2805","Continente","CS COQUEIROS",1,2016,12,3
"2806","Continente","CS COQUEIROS",1,2017,1,1
"2807","Continente","CS COQUEIROS",1,2017,3,16
"2808","Continente","CS COQUEIROS",1,2017,4,16
"2809","Continente","CS COQUEIROS",1,2017,5,13
"2810","Continente","CS COQUEIROS",1,2017,6,8
"2811","Continente","CS COQUEIROS",1,2017,7,3
"2812","Continente","CS COQUEIROS",1,2017,8,7
"2813","Continente","CS COQUEIROS",1,2017,9,7
"2814","Continente","CS COQUEIROS",1,2017,11,18
"2815","Continente","CS COQUEIROS",1,2017,12,5
"2816","Continente","CS COQUEIROS",1,2018,1,15
"2817","Continente","CS COQUEIROS",1,2018,2,7
"2818","Continente","CS COQUEIROS",1,2018,3,11
"2819","Continente","CS COQUEIROS",2,2013,1,17
"2820","Continente","CS COQUEIROS",2,2013,2,8
"2821","Continente","CS COQUEIROS",2,2013,3,13
"2822","Continente","CS COQUEIROS",2,2013,4,8
"2823","Continente","CS COQUEIROS",2,2013,5,10
"2824","Continente","CS COQUEIROS",2,2013,6,17
"2825","Continente","CS COQUEIROS",2,2013,7,18
"2826","Continente","CS COQUEIROS",2,2013,8,13
"2827","Continente","CS COQUEIROS",2,2013,9,12
"2828","Continente","CS COQUEIROS",2,2013,10,26
"2829","Continente","CS COQUEIROS",2,2013,11,4
"2830","Continente","CS COQUEIROS",2,2013,12,8
"2831","Continente","CS COQUEIROS",2,2014,1,2
"2832","Continente","CS COQUEIROS",2,2014,2,4
"2833","Continente","CS COQUEIROS",2,2014,3,18
"2834","Continente","CS COQUEIROS",2,2014,4,17
"2835","Continente","CS COQUEIROS",2,2014,5,11
"2836","Continente","CS COQUEIROS",2,2014,6,8
"2837","Continente","CS COQUEIROS",2,2014,7,15
"2838","Continente","CS COQUEIROS",2,2014,8,13
"2839","Continente","CS COQUEIROS",2,2014,9,10
"2840","Continente","CS COQUEIROS",2,2014,10,16
"2841","Continente","CS COQUEIROS",2,2014,11,14
"2842","Continente","CS COQUEIROS",2,2014,12,3
"2843","Continente","CS COQUEIROS",2,2015,1,7
"2844","Continente","CS COQUEIROS",2,2015,2,5
"2845","Continente","CS COQUEIROS",2,2015,3,10
"2846","Continente","CS COQUEIROS",2,2015,4,12
"2847","Continente","CS COQUEIROS",2,2015,5,8
"2848","Continente","CS COQUEIROS",2,2015,6,12
"2849","Continente","CS COQUEIROS",2,2015,7,27
"2850","Continente","CS COQUEIROS",2,2015,8,6
"2851","Continente","CS COQUEIROS",2,2015,9,14
"2852","Continente","CS COQUEIROS",2,2015,10,11
"2853","Continente","CS COQUEIROS",2,2015,11,8
"2854","Continente","CS COQUEIROS",2,2015,12,10
"2855","Continente","CS COQUEIROS",2,2016,1,8
"2856","Continente","CS COQUEIROS",2,2016,2,12
"2857","Continente","CS COQUEIROS",2,2016,4,16
"2858","Continente","CS COQUEIROS",2,2016,5,22
"2859","Continente","CS COQUEIROS",2,2016,6,11
"2860","Continente","CS COQUEIROS",2,2016,7,20
"2861","Continente","CS COQUEIROS",2,2016,8,10
"2862","Continente","CS COQUEIROS",2,2016,9,18
"2863","Continente","CS COQUEIROS",2,2016,10,17
"2864","Continente","CS COQUEIROS",2,2016,11,16
"2865","Continente","CS COQUEIROS",2,2016,12,6
"2866","Continente","CS COQUEIROS",2,2017,1,3
"2867","Continente","CS COQUEIROS",2,2017,3,6
"2868","Continente","CS COQUEIROS",2,2017,4,12
"2869","Continente","CS COQUEIROS",2,2017,5,17
"2870","Continente","CS COQUEIROS",2,2017,6,8
"2871","Continente","CS COQUEIROS",2,2017,7,11
"2872","Continente","CS COQUEIROS",2,2017,8,13
"2873","Continente","CS COQUEIROS",2,2017,9,15
"2874","Continente","CS COQUEIROS",2,2017,10,19
"2875","Continente","CS COQUEIROS",2,2017,11,5
"2876","Continente","CS COQUEIROS",2,2017,12,8
"2877","Continente","CS COQUEIROS",2,2018,1,8
"2878","Continente","CS COQUEIROS",2,2018,2,8
