"","DISTRITO","UNIDADE","AREA","ANO","MES","GESTANTES","GESTANTES_7_CONS","GEST_TODOS_TRI","GEST_ODONTO"
"2463","Continente","CS JARDIM ATLÂNTICO",1,2016,9,2,2,0,2
"2464","Continente","CS JARDIM ATLÂNTICO",1,2016,11,1,1,1,0
"2465","Continente","CS JARDIM ATLÂNTICO",1,2017,1,1,1,1,0
"2466","Continente","CS JARDIM ATLÂNTICO",1,2017,2,1,1,1,0
"2467","Continente","CS JARDIM ATLÂNTICO",1,2017,3,3,3,2,1
"2468","Continente","CS JARDIM ATLÂNTICO",1,2017,4,1,1,1,1
"2469","Continente","CS JARDIM ATLÂNTICO",1,2017,5,2,2,2,1
"2470","Continente","CS JARDIM ATLÂNTICO",1,2017,8,1,0,0,0
"2471","Continente","CS JARDIM ATLÂNTICO",1,2017,12,1,1,0,0
"2472","Continente","CS MONTE CRISTO",0,2013,1,8,5,2,3
"2473","Continente","CS MONTE CRISTO",0,2013,2,2,2,2,0
"2474","Continente","CS MONTE CRISTO",0,2013,3,4,2,1,0
"2475","Continente","CS MONTE CRISTO",0,2013,4,3,1,2,1
"2476","Continente","CS MONTE CRISTO",0,2013,6,3,1,2,2
"2477","Continente","CS MONTE CRISTO",0,2013,7,7,5,2,1
"2478","Continente","CS MONTE CRISTO",0,2013,8,2,1,1,0
"2479","Continente","CS MONTE CRISTO",0,2013,9,8,5,2,1
"2480","Continente","CS MONTE CRISTO",0,2013,10,3,3,1,1
"2481","Continente","CS MONTE CRISTO",0,2013,11,4,2,0,0
"2482","Continente","CS MONTE CRISTO",0,2013,12,5,3,0,1
"2483","Continente","CS MONTE CRISTO",0,2014,1,4,3,1,2
"2484","Continente","CS MONTE CRISTO",0,2014,2,6,3,3,1
"2485","Continente","CS MONTE CRISTO",0,2014,3,3,2,0,0
"2486","Continente","CS MONTE CRISTO",0,2014,4,5,3,3,1
"2487","Continente","CS MONTE CRISTO",0,2014,5,5,3,2,2
"2488","Continente","CS MONTE CRISTO",0,2014,6,7,5,3,1
"2489","Continente","CS MONTE CRISTO",0,2014,7,6,4,2,4
"2490","Continente","CS MONTE CRISTO",0,2014,8,2,2,1,0
"2491","Continente","CS MONTE CRISTO",0,2014,9,3,2,1,1
"2492","Continente","CS MONTE CRISTO",0,2014,10,2,1,1,0
"2493","Continente","CS MONTE CRISTO",0,2014,11,1,1,0,1
"2494","Continente","CS MONTE CRISTO",0,2014,12,2,1,1,0
"2495","Continente","CS MONTE CRISTO",0,2015,1,1,1,1,1
"2496","Continente","CS MONTE CRISTO",0,2015,2,4,4,1,0
"2497","Continente","CS MONTE CRISTO",0,2015,3,6,3,1,3
"2498","Continente","CS MONTE CRISTO",0,2015,4,7,4,4,1
"2499","Continente","CS MONTE CRISTO",0,2015,5,5,4,3,1
"2500","Continente","CS MONTE CRISTO",0,2015,6,2,2,1,0
"2501","Continente","CS MONTE CRISTO",0,2015,7,4,2,1,0
"2502","Continente","CS MONTE CRISTO",0,2015,8,1,1,0,0
"2503","Continente","CS MONTE CRISTO",0,2015,10,3,1,0,0
"2504","Continente","CS MONTE CRISTO",0,2015,12,5,4,1,1
"2505","Continente","CS MONTE CRISTO",0,2016,1,4,1,0,0
"2506","Continente","CS MONTE CRISTO",0,2016,2,5,2,3,0
"2507","Continente","CS MONTE CRISTO",0,2016,3,5,4,3,1
"2508","Continente","CS MONTE CRISTO",0,2016,4,1,1,1,1
"2509","Continente","CS MONTE CRISTO",0,2016,5,5,4,3,1
"2510","Continente","CS MONTE CRISTO",0,2016,6,4,4,3,2
"2511","Continente","CS MONTE CRISTO",0,2016,7,1,0,0,1
"2512","Continente","CS MONTE CRISTO",0,2016,8,1,1,0,0
"2513","Continente","CS MONTE CRISTO",0,2016,9,2,2,1,1
"2514","Continente","CS MONTE CRISTO",0,2016,10,5,3,3,1
"2515","Continente","CS MONTE CRISTO",0,2016,11,5,2,1,0
"2516","Continente","CS MONTE CRISTO",0,2016,12,3,2,2,0
"2517","Continente","CS MONTE CRISTO",0,2017,1,5,5,4,0
"2518","Continente","CS MONTE CRISTO",0,2017,2,2,2,1,0
"2519","Continente","CS MONTE CRISTO",0,2017,3,4,4,4,1
"2520","Continente","CS MONTE CRISTO",0,2017,4,7,5,3,0
"2521","Continente","CS MONTE CRISTO",0,2017,5,7,5,4,1
"2522","Continente","CS MONTE CRISTO",0,2017,6,1,1,1,0
"2523","Continente","CS MONTE CRISTO",0,2017,7,2,1,0,1
"2524","Continente","CS MONTE CRISTO",0,2017,8,3,2,1,1
"2525","Continente","CS MONTE CRISTO",0,2017,9,2,1,1,1
"2526","Continente","CS MONTE CRISTO",0,2017,10,4,2,1,1
"2527","Continente","CS MONTE CRISTO",0,2017,11,3,3,3,3
"2528","Continente","CS MONTE CRISTO",0,2017,12,2,2,2,1
"2529","Continente","CS MONTE CRISTO",1,2013,1,9,7,4,4
"2530","Continente","CS MONTE CRISTO",1,2013,2,4,2,3,1
"2531","Continente","CS MONTE CRISTO",1,2013,3,4,4,3,0
"2532","Continente","CS MONTE CRISTO",1,2013,4,3,3,1,0
"2533","Continente","CS MONTE CRISTO",1,2013,5,7,2,2,2
"2534","Continente","CS MONTE CRISTO",1,2013,6,5,2,1,0
"2535","Continente","CS MONTE CRISTO",1,2013,7,2,2,0,1
"2536","Continente","CS MONTE CRISTO",1,2013,8,3,3,2,0
"2537","Continente","CS MONTE CRISTO",1,2013,9,2,1,0,0
"2538","Continente","CS MONTE CRISTO",1,2013,10,5,3,1,2
"2539","Continente","CS MONTE CRISTO",1,2013,11,5,1,0,2
"2540","Continente","CS MONTE CRISTO",1,2013,12,4,4,3,0
"2541","Continente","CS MONTE CRISTO",1,2014,1,7,5,4,2
"2542","Continente","CS MONTE CRISTO",1,2014,2,7,7,3,3
"2543","Continente","CS MONTE CRISTO",1,2014,3,8,7,5,3
"2544","Continente","CS MONTE CRISTO",1,2014,4,6,5,1,1
"2545","Continente","CS MONTE CRISTO",1,2014,5,6,2,4,2
"2546","Continente","CS MONTE CRISTO",1,2014,6,7,4,3,0
"2547","Continente","CS MONTE CRISTO",1,2014,7,8,6,3,4
"2548","Continente","CS MONTE CRISTO",1,2014,8,4,3,3,0
"2549","Continente","CS MONTE CRISTO",1,2014,9,3,1,2,0
"2550","Continente","CS MONTE CRISTO",1,2014,10,5,2,2,4
"2551","Continente","CS MONTE CRISTO",1,2014,11,4,3,2,1
"2552","Continente","CS MONTE CRISTO",1,2014,12,4,3,2,2
"2553","Continente","CS MONTE CRISTO",1,2015,1,13,10,6,4
"2554","Continente","CS MONTE CRISTO",1,2015,2,1,0,0,0
"2555","Continente","CS MONTE CRISTO",1,2015,3,11,9,8,6
"2556","Continente","CS MONTE CRISTO",1,2015,4,9,8,6,1
"2557","Continente","CS MONTE CRISTO",1,2015,5,7,6,4,2
"2558","Continente","CS MONTE CRISTO",1,2015,6,5,3,2,0
"2559","Continente","CS MONTE CRISTO",1,2015,7,12,9,6,3
"2560","Continente","CS MONTE CRISTO",1,2015,8,6,5,4,2
"2561","Continente","CS MONTE CRISTO",1,2015,9,5,2,2,0
"2562","Continente","CS MONTE CRISTO",1,2015,10,9,6,4,2
"2563","Continente","CS MONTE CRISTO",1,2015,11,5,4,4,0
"2564","Continente","CS MONTE CRISTO",1,2015,12,5,2,1,1
"2565","Continente","CS MONTE CRISTO",1,2016,1,4,2,2,0
"2566","Continente","CS MONTE CRISTO",1,2016,2,4,4,3,1
"2567","Continente","CS MONTE CRISTO",1,2016,3,7,4,4,2
"2568","Continente","CS MONTE CRISTO",1,2016,4,5,5,3,0
"2569","Continente","CS MONTE CRISTO",1,2016,5,4,3,2,0
"2570","Continente","CS MONTE CRISTO",1,2016,6,8,7,8,4
"2571","Continente","CS MONTE CRISTO",1,2016,7,7,6,4,1
"2572","Continente","CS MONTE CRISTO",1,2016,8,5,3,2,0
"2573","Continente","CS MONTE CRISTO",1,2016,9,11,9,8,1
"2574","Continente","CS MONTE CRISTO",1,2016,10,6,5,2,0
"2575","Continente","CS MONTE CRISTO",1,2016,11,4,2,2,0
"2576","Continente","CS MONTE CRISTO",1,2016,12,6,4,3,0
"2577","Continente","CS MONTE CRISTO",1,2017,1,4,3,1,1
"2578","Continente","CS MONTE CRISTO",1,2017,2,6,5,2,4
"2579","Continente","CS MONTE CRISTO",1,2017,3,8,5,5,2
"2580","Continente","CS MONTE CRISTO",1,2017,4,3,2,1,0
"2581","Continente","CS MONTE CRISTO",1,2017,5,3,3,2,1
"2582","Continente","CS MONTE CRISTO",1,2017,6,5,3,3,1
"2583","Continente","CS MONTE CRISTO",1,2017,7,8,5,3,2
"2584","Continente","CS MONTE CRISTO",1,2017,8,5,3,0,0
"2585","Continente","CS MONTE CRISTO",1,2017,9,5,3,2,2
"2586","Continente","CS MONTE CRISTO",1,2017,10,2,1,1,0
"2587","Continente","CS MONTE CRISTO",1,2017,11,2,2,1,1
"2588","Continente","CS MONTE CRISTO",1,2017,12,4,4,2,3
"2589","Continente","CS MONTE CRISTO",2,2013,1,1,0,0,1
"2590","Continente","CS MONTE CRISTO",2,2013,2,2,0,0,1
"2591","Continente","CS MONTE CRISTO",2,2013,3,2,0,1,0
"2592","Continente","CS MONTE CRISTO",2,2013,4,2,2,2,2
"2593","Continente","CS MONTE CRISTO",2,2013,5,2,2,0,2
"2594","Continente","CS MONTE CRISTO",2,2013,6,3,3,2,1
"2595","Continente","CS MONTE CRISTO",2,2013,7,2,1,0,0
"2596","Continente","CS MONTE CRISTO",2,2013,8,2,2,2,2
"2597","Continente","CS MONTE CRISTO",2,2013,9,3,3,0,2
"2598","Continente","CS MONTE CRISTO",2,2013,10,1,1,0,0
"2599","Continente","CS MONTE CRISTO",2,2013,11,1,1,0,1
"2600","Continente","CS MONTE CRISTO",2,2013,12,2,1,1,1
"2601","Continente","CS MONTE CRISTO",2,2014,1,3,3,2,1
"2602","Continente","CS MONTE CRISTO",2,2014,2,3,3,3,2
"2603","Continente","CS MONTE CRISTO",2,2014,3,2,2,2,1
"2604","Continente","CS MONTE CRISTO",2,2014,4,2,2,2,0
"2605","Continente","CS MONTE CRISTO",2,2014,5,1,1,1,0
"2606","Continente","CS MONTE CRISTO",2,2014,6,1,1,1,1
"2607","Continente","CS MONTE CRISTO",2,2014,7,2,2,1,1
"2608","Continente","CS MONTE CRISTO",2,2014,9,3,2,0,2
"2609","Continente","CS MONTE CRISTO",2,2014,12,4,3,2,2
"2610","Continente","CS MONTE CRISTO",2,2015,2,1,0,0,0
"2611","Continente","CS MONTE CRISTO",2,2015,4,3,2,2,2
"2612","Continente","CS MONTE CRISTO",2,2015,5,2,1,1,1
"2613","Continente","CS MONTE CRISTO",2,2015,7,1,0,0,1
"2614","Continente","CS MONTE CRISTO",2,2015,9,3,2,3,2
"2615","Continente","CS MONTE CRISTO",2,2015,10,3,2,1,2
"2616","Continente","CS MONTE CRISTO",2,2015,11,1,1,1,1
"2617","Continente","CS MONTE CRISTO",2,2015,12,3,2,1,1
"2618","Continente","CS MONTE CRISTO",2,2016,1,1,1,0,1
"2619","Continente","CS MONTE CRISTO",2,2016,2,3,2,1,0
"2620","Continente","CS MONTE CRISTO",2,2016,3,2,2,2,1
"2621","Continente","CS MONTE CRISTO",2,2016,4,4,3,2,2
"2622","Continente","CS MONTE CRISTO",2,2016,5,1,0,0,0
"2623","Continente","CS MONTE CRISTO",2,2016,6,3,2,3,1
"2624","Continente","CS MONTE CRISTO",2,2016,7,1,0,1,0
"2625","Continente","CS MONTE CRISTO",2,2016,8,3,3,3,1
"2626","Continente","CS MONTE CRISTO",2,2016,9,1,1,1,0
"2627","Continente","CS MONTE CRISTO",2,2016,11,2,2,1,1
"2628","Continente","CS MONTE CRISTO",2,2016,12,1,1,1,0
"2629","Continente","CS MONTE CRISTO",2,2017,3,4,1,0,0
"2630","Continente","CS MONTE CRISTO",2,2017,4,1,0,0,0
"2631","Continente","CS MONTE CRISTO",2,2017,5,4,1,1,0
"2632","Continente","CS MONTE CRISTO",2,2017,6,2,2,1,1
"2633","Continente","CS MONTE CRISTO",2,2017,7,3,3,2,1
"2634","Continente","CS MONTE CRISTO",2,2017,8,1,0,0,0
"2635","Continente","CS MONTE CRISTO",2,2017,9,1,1,0,0
"2636","Continente","CS MONTE CRISTO",2,2017,10,2,1,0,1
"2637","Continente","CS MONTE CRISTO",2,2017,11,1,0,0,0
"2638","Continente","CS MONTE CRISTO",2,2017,12,1,1,1,0
"2639","Continente","CS MONTE CRISTO",3,2013,1,3,3,1,2
"2640","Continente","CS MONTE CRISTO",3,2013,2,1,0,0,1
"2641","Continente","CS MONTE CRISTO",3,2013,3,4,2,1,1
"2642","Continente","CS MONTE CRISTO",3,2013,4,8,7,6,2
"2643","Continente","CS MONTE CRISTO",3,2013,5,2,2,1,0
"2644","Continente","CS MONTE CRISTO",3,2013,6,2,2,0,0
"2645","Continente","CS MONTE CRISTO",3,2013,7,7,5,4,2
"2646","Continente","CS MONTE CRISTO",3,2013,8,1,1,1,0
"2647","Continente","CS MONTE CRISTO",3,2013,9,5,4,2,1
"2648","Continente","CS MONTE CRISTO",3,2013,10,1,1,0,0
"2649","Continente","CS MONTE CRISTO",3,2013,11,1,1,1,0
"2650","Continente","CS MONTE CRISTO",3,2013,12,3,2,2,1
"2651","Continente","CS MONTE CRISTO",3,2014,2,2,1,0,1
"2652","Continente","CS MONTE CRISTO",3,2014,3,4,3,2,1
"2653","Continente","CS MONTE CRISTO",3,2014,4,3,3,2,1
"2654","Continente","CS MONTE CRISTO",3,2014,5,5,5,2,1
"2655","Continente","CS MONTE CRISTO",3,2014,6,5,4,2,0
"2656","Continente","CS MONTE CRISTO",3,2014,7,2,2,2,1
"2657","Continente","CS MONTE CRISTO",3,2014,8,3,2,1,0
"2658","Continente","CS MONTE CRISTO",3,2014,9,1,1,0,1
"2659","Continente","CS MONTE CRISTO",3,2014,10,4,4,2,1
"2660","Continente","CS MONTE CRISTO",3,2014,11,5,3,2,2
"2661","Continente","CS MONTE CRISTO",3,2014,12,2,2,0,1
"2662","Continente","CS MONTE CRISTO",3,2015,2,3,2,2,1
"2663","Continente","CS MONTE CRISTO",3,2015,3,1,1,0,1
"2664","Continente","CS MONTE CRISTO",3,2015,4,8,7,5,1
"2665","Continente","CS MONTE CRISTO",3,2015,5,5,5,4,0
"2666","Continente","CS MONTE CRISTO",3,2015,6,1,1,0,1
"2667","Continente","CS MONTE CRISTO",3,2015,7,3,2,1,1
"2668","Continente","CS MONTE CRISTO",3,2015,8,2,1,0,0
"2669","Continente","CS MONTE CRISTO",3,2015,9,3,3,3,0
"2670","Continente","CS MONTE CRISTO",3,2015,10,1,0,0,0
"2671","Continente","CS MONTE CRISTO",3,2015,11,3,1,1,2
"2672","Continente","CS MONTE CRISTO",3,2015,12,2,2,1,2
"2673","Continente","CS MONTE CRISTO",3,2016,1,3,3,3,0
"2674","Continente","CS MONTE CRISTO",3,2016,2,1,0,0,0
"2675","Continente","CS MONTE CRISTO",3,2016,3,3,3,1,0
"2676","Continente","CS MONTE CRISTO",3,2016,4,4,4,2,0
"2677","Continente","CS MONTE CRISTO",3,2016,6,2,1,1,0
"2678","Continente","CS MONTE CRISTO",3,2016,7,1,1,1,1
"2679","Continente","CS MONTE CRISTO",3,2016,8,4,2,0,2
"2680","Continente","CS MONTE CRISTO",3,2016,9,3,2,0,1
"2681","Continente","CS MONTE CRISTO",3,2016,10,2,2,1,1
"2682","Continente","CS MONTE CRISTO",3,2016,11,3,3,1,0
"2683","Continente","CS MONTE CRISTO",3,2016,12,2,2,1,0
"2684","Continente","CS MONTE CRISTO",3,2017,1,5,4,3,0
"2685","Continente","CS MONTE CRISTO",3,2017,2,2,2,2,0
"2686","Continente","CS MONTE CRISTO",3,2017,3,2,2,2,1
"2687","Continente","CS MONTE CRISTO",3,2017,4,3,2,1,0
"2688","Continente","CS MONTE CRISTO",3,2017,5,4,1,1,1
"2689","Continente","CS MONTE CRISTO",3,2017,6,4,4,2,1
"2690","Continente","CS MONTE CRISTO",3,2017,7,10,8,4,1
"2691","Continente","CS MONTE CRISTO",3,2017,8,5,1,2,1
"2692","Continente","CS MONTE CRISTO",3,2017,9,1,1,0,1
"2693","Continente","CS MONTE CRISTO",3,2017,10,1,0,0,0
"2694","Continente","CS MONTE CRISTO",3,2017,11,1,1,1,0
"2695","Continente","CS MONTE CRISTO",3,2017,12,3,3,2,1
"2696","Continente","CS MONTE CRISTO",4,2013,1,3,1,0,1
"2697","Continente","CS MONTE CRISTO",4,2013,2,9,5,2,3
"2698","Continente","CS MONTE CRISTO",4,2013,3,7,3,2,1
"2699","Continente","CS MONTE CRISTO",4,2013,4,4,1,2,1
"2700","Continente","CS MONTE CRISTO",4,2013,5,6,5,3,1
"2701","Continente","CS MONTE CRISTO",4,2013,6,8,4,2,2
"2702","Continente","CS MONTE CRISTO",4,2013,7,3,1,1,1
"2703","Continente","CS MONTE CRISTO",4,2013,8,4,3,3,1
"2704","Continente","CS MONTE CRISTO",4,2013,9,6,6,4,1
"2705","Continente","CS MONTE CRISTO",4,2013,10,7,6,1,3
"2706","Continente","CS MONTE CRISTO",4,2013,11,6,4,5,1
"2707","Continente","CS MONTE CRISTO",4,2013,12,7,3,1,2
"2708","Continente","CS MONTE CRISTO",4,2014,1,6,4,0,1
"2709","Continente","CS MONTE CRISTO",4,2014,2,4,1,0,0
"2710","Continente","CS MONTE CRISTO",4,2014,3,5,2,1,2
"2711","Continente","CS MONTE CRISTO",4,2014,4,3,1,0,0
"2712","Continente","CS MONTE CRISTO",4,2014,5,3,0,1,1
"2713","Continente","CS MONTE CRISTO",4,2014,6,4,4,4,1
"2714","Continente","CS MONTE CRISTO",4,2014,7,5,5,5,2
"2715","Continente","CS MONTE CRISTO",4,2014,8,7,7,3,3
"2716","Continente","CS MONTE CRISTO",4,2014,9,3,3,1,1
"2717","Continente","CS MONTE CRISTO",4,2014,10,5,4,3,0
"2718","Continente","CS MONTE CRISTO",4,2014,11,1,0,0,0
"2719","Continente","CS MONTE CRISTO",4,2014,12,2,1,0,1
"2720","Continente","CS MONTE CRISTO",4,2015,1,4,1,1,0
"2721","Continente","CS MONTE CRISTO",4,2015,2,5,3,1,2
"2722","Continente","CS MONTE CRISTO",4,2015,3,7,6,6,4
"2723","Continente","CS MONTE CRISTO",4,2015,4,9,5,5,1
"2724","Continente","CS MONTE CRISTO",4,2015,5,4,4,2,3
"2725","Continente","CS MONTE CRISTO",4,2015,6,4,4,4,2
"2726","Continente","CS MONTE CRISTO",4,2015,7,3,3,0,1
"2727","Continente","CS MONTE CRISTO",4,2015,8,5,2,1,1
"2728","Continente","CS MONTE CRISTO",4,2015,9,2,1,0,1
"2729","Continente","CS MONTE CRISTO",4,2015,10,8,8,3,1
"2730","Continente","CS MONTE CRISTO",4,2015,11,4,1,1,0
"2731","Continente","CS MONTE CRISTO",4,2015,12,4,3,3,1
"2732","Continente","CS MONTE CRISTO",4,2016,1,6,4,2,0
"2733","Continente","CS MONTE CRISTO",4,2016,2,8,6,5,1
"2734","Continente","CS MONTE CRISTO",4,2016,3,8,5,2,3
"2735","Continente","CS MONTE CRISTO",4,2016,4,10,7,2,2
"2736","Continente","CS MONTE CRISTO",4,2016,5,6,3,1,2
"2737","Continente","CS MONTE CRISTO",4,2016,6,4,4,3,0
"2738","Continente","CS MONTE CRISTO",4,2016,7,6,4,2,3
"2739","Continente","CS MONTE CRISTO",4,2016,8,5,5,2,3
"2740","Continente","CS MONTE CRISTO",4,2016,9,4,3,3,1
"2741","Continente","CS MONTE CRISTO",4,2016,10,2,2,2,1
"2742","Continente","CS MONTE CRISTO",4,2016,11,2,2,1,0
"2743","Continente","CS MONTE CRISTO",4,2016,12,3,1,1,0
"2744","Continente","CS MONTE CRISTO",4,2017,1,2,2,1,0
"2745","Continente","CS MONTE CRISTO",4,2017,2,3,3,2,0
"2746","Continente","CS MONTE CRISTO",4,2017,3,5,3,3,1
"2747","Continente","CS MONTE CRISTO",4,2017,4,4,2,2,2
"2748","Continente","CS MONTE CRISTO",4,2017,5,5,3,2,2
"2749","Continente","CS MONTE CRISTO",4,2017,6,2,1,1,0
"2750","Continente","CS MONTE CRISTO",4,2017,7,4,4,2,2
"2751","Continente","CS MONTE CRISTO",4,2017,8,2,2,2,0
"2752","Continente","CS MONTE CRISTO",4,2017,9,3,1,0,0
"2753","Continente","CS MONTE CRISTO",4,2017,11,1,1,1,0
"2754","Continente","CS MONTE CRISTO",4,2017,12,7,5,4,2
"2755","Continente","CS MONTE CRISTO",5,2013,1,3,3,2,2
"2756","Continente","CS MONTE CRISTO",5,2013,2,2,1,1,0
"2757","Continente","CS MONTE CRISTO",5,2013,4,1,1,0,0
"2758","Continente","CS MONTE CRISTO",5,2013,6,5,3,2,0
"2759","Continente","CS MONTE CRISTO",5,2013,7,3,2,2,2
"2760","Continente","CS MONTE CRISTO",5,2013,8,2,1,0,1
"2761","Continente","CS MONTE CRISTO",5,2013,9,2,2,2,0
"2762","Continente","CS MONTE CRISTO",5,2013,11,1,1,1,0
"2763","Continente","CS MONTE CRISTO",5,2013,12,3,1,0,1
"2764","Continente","CS MONTE CRISTO",5,2014,1,1,1,1,1
"2765","Continente","CS MONTE CRISTO",5,2014,2,3,2,1,0
"2766","Continente","CS MONTE CRISTO",5,2014,3,1,1,1,0
"2767","Continente","CS MONTE CRISTO",5,2014,4,2,1,1,1
"2768","Continente","CS MONTE CRISTO",5,2014,5,2,1,0,0
"2769","Continente","CS MONTE CRISTO",5,2014,6,3,1,1,0
"2770","Continente","CS MONTE CRISTO",5,2014,7,1,1,1,0
"2771","Continente","CS MONTE CRISTO",5,2014,9,4,3,2,0
"2772","Continente","CS MONTE CRISTO",5,2014,10,6,2,1,1
