"","DISTRITO","UNIDADE","AREA","ANO","MES","PRIM_CONS_ODO","TC","PROCEDIMENTOS"
"436","Centro","CS AGRONÔMICA",3,2014,4,0,0,4
"437","Centro","CS AGRONÔMICA",3,2014,5,0,0,7
"438","Centro","CS AGRONÔMICA",3,2014,6,0,0,2
"439","Centro","CS AGRONÔMICA",3,2014,7,0,0,0
"440","Centro","CS AGRONÔMICA",3,2014,8,0,0,20
"441","Centro","CS AGRONÔMICA",3,2014,9,0,0,35
"442","Centro","CS AGRONÔMICA",3,2014,10,0,0,19
"443","Centro","CS AGRONÔMICA",3,2014,11,0,0,29
"444","Centro","CS AGRONÔMICA",3,2014,12,0,0,2
"445","Centro","CS AGRONÔMICA",3,2015,1,0,0,8
"446","Centro","CS AGRONÔMICA",3,2015,2,0,0,9
"447","Centro","CS AGRONÔMICA",3,2015,3,0,0,24
"448","Centro","CS AGRONÔMICA",3,2015,4,0,0,19
"449","Centro","CS AGRONÔMICA",3,2015,5,0,0,14
"450","Centro","CS AGRONÔMICA",3,2015,6,0,0,67
"451","Centro","CS AGRONÔMICA",3,2015,7,0,0,67
"452","Centro","CS AGRONÔMICA",3,2015,8,0,0,74
"453","Centro","CS AGRONÔMICA",3,2015,9,0,0,39
"454","Centro","CS AGRONÔMICA",3,2015,10,0,0,33
"455","Centro","CS AGRONÔMICA",3,2015,11,0,0,12
"456","Centro","CS AGRONÔMICA",3,2015,12,0,0,1
"457","Centro","CS AGRONÔMICA",3,2016,1,0,0,0
"458","Centro","CS AGRONÔMICA",3,2016,2,0,0,10
"459","Centro","CS AGRONÔMICA",3,2016,3,0,0,4
"460","Centro","CS AGRONÔMICA",3,2016,4,0,0,40
"461","Centro","CS AGRONÔMICA",3,2016,5,0,0,105
"462","Centro","CS AGRONÔMICA",3,2016,6,0,0,99
"463","Centro","CS AGRONÔMICA",3,2016,7,0,0,31
"464","Centro","CS AGRONÔMICA",3,2016,8,0,0,19
"465","Centro","CS AGRONÔMICA",3,2016,9,0,0,57
"466","Centro","CS AGRONÔMICA",3,2016,10,0,0,60
"467","Centro","CS AGRONÔMICA",3,2016,11,0,0,32
"468","Centro","CS AGRONÔMICA",3,2016,12,0,0,4
"469","Centro","CS AGRONÔMICA",3,2017,1,0,0,1
"470","Centro","CS AGRONÔMICA",3,2017,2,0,0,0
"471","Centro","CS AGRONÔMICA",3,2017,3,0,0,23
"472","Centro","CS AGRONÔMICA",3,2017,4,0,0,41
"473","Centro","CS AGRONÔMICA",3,2017,5,0,0,83
"474","Centro","CS AGRONÔMICA",3,2017,6,0,0,49
"475","Centro","CS AGRONÔMICA",3,2017,7,0,0,9
"476","Centro","CS AGRONÔMICA",3,2017,8,0,0,17
"477","Centro","CS AGRONÔMICA",3,2017,9,0,0,19
"478","Centro","CS AGRONÔMICA",3,2017,10,0,0,3
"479","Centro","CS AGRONÔMICA",3,2017,11,0,0,22
"480","Centro","CS AGRONÔMICA",3,2017,12,0,0,4
"481","Centro","CS CENTRO",0,2013,1,40,12,220
"482","Centro","CS CENTRO",0,2013,2,9,8,188
"483","Centro","CS CENTRO",0,2013,3,28,14,231
"484","Centro","CS CENTRO",0,2013,4,21,14,289
"485","Centro","CS CENTRO",0,2013,5,12,8,163
"486","Centro","CS CENTRO",0,2013,6,23,16,229
"487","Centro","CS CENTRO",0,2013,7,19,6,213
"488","Centro","CS CENTRO",0,2013,8,20,6,233
"489","Centro","CS CENTRO",0,2013,9,32,24,346
"490","Centro","CS CENTRO",0,2013,10,14,8,186
"491","Centro","CS CENTRO",0,2013,11,27,12,206
"492","Centro","CS CENTRO",0,2013,12,18,6,177
"493","Centro","CS CENTRO",0,2014,1,38,15,262
"494","Centro","CS CENTRO",0,2014,2,22,12,213
"495","Centro","CS CENTRO",0,2014,3,14,12,175
"496","Centro","CS CENTRO",0,2014,4,18,10,204
"497","Centro","CS CENTRO",0,2014,5,14,7,111
"498","Centro","CS CENTRO",0,2014,6,14,12,167
"499","Centro","CS CENTRO",0,2014,7,28,15,218
"500","Centro","CS CENTRO",0,2014,8,16,13,200
"501","Centro","CS CENTRO",0,2014,9,3,7,194
"502","Centro","CS CENTRO",0,2014,10,13,3,124
"503","Centro","CS CENTRO",0,2014,11,19,12,192
"504","Centro","CS CENTRO",0,2014,12,15,11,166
"505","Centro","CS CENTRO",0,2015,1,29,9,167
"506","Centro","CS CENTRO",0,2015,2,21,8,135
"507","Centro","CS CENTRO",0,2015,3,16,10,173
"508","Centro","CS CENTRO",0,2015,4,19,16,183
"509","Centro","CS CENTRO",0,2015,5,7,4,85
"510","Centro","CS CENTRO",0,2015,6,19,11,183
"511","Centro","CS CENTRO",0,2015,7,26,12,263
"512","Centro","CS CENTRO",0,2015,8,16,14,232
"513","Centro","CS CENTRO",0,2015,9,18,16,199
"514","Centro","CS CENTRO",0,2015,10,5,5,113
"515","Centro","CS CENTRO",0,2015,11,13,9,134
"516","Centro","CS CENTRO",0,2015,12,8,7,129
"517","Centro","CS CENTRO",0,2016,1,35,12,179
"518","Centro","CS CENTRO",0,2016,2,14,10,227
"519","Centro","CS CENTRO",0,2016,3,12,13,128
"520","Centro","CS CENTRO",0,2016,4,25,6,122
"521","Centro","CS CENTRO",0,2016,5,23,19,205
"522","Centro","CS CENTRO",0,2016,6,10,8,159
"523","Centro","CS CENTRO",0,2016,7,22,11,232
"524","Centro","CS CENTRO",0,2016,8,23,14,200
"525","Centro","CS CENTRO",0,2016,9,17,9,188
"526","Centro","CS CENTRO",0,2016,10,14,10,178
"527","Centro","CS CENTRO",0,2016,11,17,12,184
"528","Centro","CS CENTRO",0,2016,12,8,7,109
"529","Centro","CS CENTRO",0,2017,1,27,11,84
"530","Centro","CS CENTRO",0,2017,2,15,12,125
"531","Centro","CS CENTRO",0,2017,3,19,11,180
"532","Centro","CS CENTRO",0,2017,4,19,16,174
"533","Centro","CS CENTRO",0,2017,5,25,15,187
"534","Centro","CS CENTRO",0,2017,6,9,6,113
"535","Centro","CS CENTRO",0,2017,7,29,21,201
"536","Centro","CS CENTRO",0,2017,8,35,21,255
"537","Centro","CS CENTRO",0,2017,9,24,8,168
"538","Centro","CS CENTRO",0,2017,10,8,9,143
"539","Centro","CS CENTRO",0,2017,11,23,9,133
"540","Centro","CS CENTRO",0,2017,12,14,10,163
"541","Centro","CS CENTRO",0,2013,1,0,0,0
"542","Centro","CS CENTRO",0,2013,2,0,0,0
"543","Centro","CS CENTRO",0,2013,3,0,0,0
"544","Centro","CS CENTRO",0,2013,4,0,0,1
"545","Centro","CS CENTRO",0,2013,5,0,0,6
"546","Centro","CS CENTRO",0,2013,6,0,0,1
"547","Centro","CS CENTRO",0,2013,7,0,0,1
"548","Centro","CS CENTRO",0,2013,8,0,0,6
"549","Centro","CS CENTRO",0,2013,9,0,0,3
"550","Centro","CS CENTRO",0,2013,10,0,0,4
"551","Centro","CS CENTRO",0,2013,11,0,0,0
"552","Centro","CS CENTRO",0,2013,12,0,0,0
"553","Centro","CS CENTRO",0,2014,1,0,0,0
"554","Centro","CS CENTRO",0,2014,2,0,0,1
"555","Centro","CS CENTRO",0,2014,3,0,0,1
"556","Centro","CS CENTRO",0,2014,4,0,0,1
"557","Centro","CS CENTRO",0,2014,5,0,0,5
"558","Centro","CS CENTRO",0,2014,6,0,0,1
"559","Centro","CS CENTRO",0,2014,7,0,0,3
"560","Centro","CS CENTRO",0,2014,8,0,0,9
"561","Centro","CS CENTRO",0,2014,9,0,0,6
"562","Centro","CS CENTRO",0,2014,10,0,0,5
"563","Centro","CS CENTRO",0,2014,11,0,0,3
"564","Centro","CS CENTRO",0,2014,12,0,0,0
"565","Centro","CS CENTRO",0,2015,1,0,0,1
"566","Centro","CS CENTRO",0,2015,2,0,0,0
"567","Centro","CS CENTRO",0,2015,3,0,0,7
"568","Centro","CS CENTRO",0,2015,4,0,0,6
"569","Centro","CS CENTRO",0,2015,5,0,0,4
"570","Centro","CS CENTRO",0,2015,6,0,0,5
"571","Centro","CS CENTRO",0,2015,7,0,0,1
"572","Centro","CS CENTRO",0,2015,8,0,0,15
"573","Centro","CS CENTRO",0,2015,9,0,0,7
"574","Centro","CS CENTRO",0,2015,10,0,0,3
"575","Centro","CS CENTRO",0,2015,11,0,0,8
"576","Centro","CS CENTRO",0,2015,12,0,0,1
"577","Centro","CS CENTRO",0,2016,1,0,0,0
"578","Centro","CS CENTRO",0,2016,2,0,0,0
"579","Centro","CS CENTRO",0,2016,3,0,0,2
"580","Centro","CS CENTRO",0,2016,4,0,0,4
"581","Centro","CS CENTRO",0,2016,5,0,0,7
"582","Centro","CS CENTRO",0,2016,6,0,0,3
"583","Centro","CS CENTRO",0,2016,7,0,0,11
"584","Centro","CS CENTRO",0,2016,8,0,0,8
"585","Centro","CS CENTRO",0,2016,9,0,0,8
"586","Centro","CS CENTRO",0,2016,10,0,0,8
"587","Centro","CS CENTRO",0,2016,11,0,0,1
"588","Centro","CS CENTRO",0,2016,12,0,0,2
"589","Centro","CS CENTRO",0,2017,1,0,0,0
"590","Centro","CS CENTRO",0,2017,2,0,0,0
"591","Centro","CS CENTRO",0,2017,3,0,0,3
"592","Centro","CS CENTRO",0,2017,4,0,0,2
"593","Centro","CS CENTRO",0,2017,5,0,0,9
"594","Centro","CS CENTRO",0,2017,6,0,0,1
"595","Centro","CS CENTRO",0,2017,7,0,0,1
"596","Centro","CS CENTRO",0,2017,8,0,0,2
"597","Centro","CS CENTRO",0,2017,9,0,0,1
"598","Centro","CS CENTRO",0,2017,10,0,0,1
"599","Centro","CS CENTRO",0,2017,11,0,0,1
"600","Centro","CS CENTRO",0,2017,12,0,0,0
"601","Centro","CS CENTRO",1,2013,1,20,8,128
"602","Centro","CS CENTRO",1,2013,2,7,5,88
"603","Centro","CS CENTRO",1,2013,3,4,6,91
"604","Centro","CS CENTRO",1,2013,4,5,2,63
"605","Centro","CS CENTRO",1,2013,5,8,4,85
"606","Centro","CS CENTRO",1,2013,6,5,2,100
"607","Centro","CS CENTRO",1,2013,7,13,15,86
"608","Centro","CS CENTRO",1,2013,8,14,10,140
"609","Centro","CS CENTRO",1,2013,9,12,18,179
"610","Centro","CS CENTRO",1,2013,10,5,3,67
"611","Centro","CS CENTRO",1,2013,11,7,2,34
"612","Centro","CS CENTRO",1,2013,12,3,4,68
"613","Centro","CS CENTRO",1,2014,1,19,9,87
"614","Centro","CS CENTRO",1,2014,2,11,8,70
"615","Centro","CS CENTRO",1,2014,3,4,3,41
"616","Centro","CS CENTRO",1,2014,4,8,6,81
"617","Centro","CS CENTRO",1,2014,5,5,3,49
"618","Centro","CS CENTRO",1,2014,6,1,3,49
"619","Centro","CS CENTRO",1,2014,7,4,7,81
"620","Centro","CS CENTRO",1,2014,8,9,5,83
"621","Centro","CS CENTRO",1,2014,9,2,1,37
"622","Centro","CS CENTRO",1,2014,10,8,4,99
"623","Centro","CS CENTRO",1,2014,11,7,4,88
"624","Centro","CS CENTRO",1,2014,12,6,5,64
"625","Centro","CS CENTRO",1,2015,1,13,5,100
"626","Centro","CS CENTRO",1,2015,2,12,7,82
"627","Centro","CS CENTRO",1,2015,3,9,11,78
"628","Centro","CS CENTRO",1,2015,4,6,3,64
"629","Centro","CS CENTRO",1,2015,5,4,2,32
"630","Centro","CS CENTRO",1,2015,6,8,7,91
"631","Centro","CS CENTRO",1,2015,7,7,9,88
"632","Centro","CS CENTRO",1,2015,8,8,6,63
"633","Centro","CS CENTRO",1,2015,9,9,5,74
"634","Centro","CS CENTRO",1,2015,10,4,2,49
"635","Centro","CS CENTRO",1,2015,11,3,2,85
"636","Centro","CS CENTRO",1,2015,12,6,5,57
"637","Centro","CS CENTRO",1,2016,1,25,10,131
"638","Centro","CS CENTRO",1,2016,2,8,2,56
"639","Centro","CS CENTRO",1,2016,3,3,5,64
"640","Centro","CS CENTRO",1,2016,4,11,10,80
"641","Centro","CS CENTRO",1,2016,5,4,6,32
"642","Centro","CS CENTRO",1,2016,6,2,3,49
"643","Centro","CS CENTRO",1,2016,7,17,16,106
"644","Centro","CS CENTRO",1,2016,8,12,14,96
"645","Centro","CS CENTRO",1,2016,9,8,6,54
"646","Centro","CS CENTRO",1,2016,10,4,3,54
"647","Centro","CS CENTRO",1,2016,11,4,2,46
"648","Centro","CS CENTRO",1,2016,12,2,2,27
"649","Centro","CS CENTRO",1,2017,1,18,11,73
"650","Centro","CS CENTRO",1,2017,2,8,7,53
"651","Centro","CS CENTRO",1,2017,3,13,4,117
"652","Centro","CS CENTRO",1,2017,4,7,8,83
"653","Centro","CS CENTRO",1,2017,5,6,5,58
"654","Centro","CS CENTRO",1,2017,6,0,0,21
"655","Centro","CS CENTRO",1,2017,7,6,4,70
"656","Centro","CS CENTRO",1,2017,8,6,5,60
"657","Centro","CS CENTRO",1,2017,9,8,7,69
"658","Centro","CS CENTRO",1,2017,10,2,2,34
"659","Centro","CS CENTRO",1,2017,11,9,5,97
"660","Centro","CS CENTRO",1,2017,12,5,2,33
"661","Centro","CS CENTRO",1,2013,1,0,0,0
"662","Centro","CS CENTRO",1,2013,2,0,0,0
"663","Centro","CS CENTRO",1,2013,3,0,0,0
"664","Centro","CS CENTRO",1,2013,4,0,0,0
"665","Centro","CS CENTRO",1,2013,5,0,0,1
"666","Centro","CS CENTRO",1,2013,6,0,0,0
"667","Centro","CS CENTRO",1,2013,7,0,0,0
"668","Centro","CS CENTRO",1,2013,8,0,0,0
"669","Centro","CS CENTRO",1,2013,9,0,0,1
"670","Centro","CS CENTRO",1,2013,10,0,0,0
"671","Centro","CS CENTRO",1,2013,11,0,0,1
"672","Centro","CS CENTRO",1,2013,12,0,0,0
"673","Centro","CS CENTRO",1,2014,1,0,0,0
"674","Centro","CS CENTRO",1,2014,2,0,0,0
"675","Centro","CS CENTRO",1,2014,3,0,0,1
"676","Centro","CS CENTRO",1,2014,4,0,0,4
"677","Centro","CS CENTRO",1,2014,5,0,0,3
"678","Centro","CS CENTRO",1,2014,6,0,0,0
"679","Centro","CS CENTRO",1,2014,7,0,0,0
"680","Centro","CS CENTRO",1,2014,8,0,0,4
"681","Centro","CS CENTRO",1,2014,9,0,0,5
"682","Centro","CS CENTRO",1,2014,10,0,0,6
"683","Centro","CS CENTRO",1,2014,11,0,0,2
"684","Centro","CS CENTRO",1,2014,12,0,0,2
"685","Centro","CS CENTRO",1,2015,1,0,0,0
"686","Centro","CS CENTRO",1,2015,2,0,0,1
"687","Centro","CS CENTRO",1,2015,3,0,0,10
"688","Centro","CS CENTRO",1,2015,4,0,0,5
"689","Centro","CS CENTRO",1,2015,5,0,0,1
"690","Centro","CS CENTRO",1,2015,6,0,0,3
"691","Centro","CS CENTRO",1,2015,7,0,0,1
"692","Centro","CS CENTRO",1,2015,8,0,0,8
"693","Centro","CS CENTRO",1,2015,9,0,0,10
"694","Centro","CS CENTRO",1,2015,10,0,0,2
"695","Centro","CS CENTRO",1,2015,11,0,0,3
"696","Centro","CS CENTRO",1,2015,12,0,0,2
"697","Centro","CS CENTRO",1,2016,1,0,0,0
"698","Centro","CS CENTRO",1,2016,2,0,0,1
"699","Centro","CS CENTRO",1,2016,3,0,0,2
"700","Centro","CS CENTRO",1,2016,4,0,0,6
"701","Centro","CS CENTRO",1,2016,5,0,0,4
"702","Centro","CS CENTRO",1,2016,6,0,0,2
"703","Centro","CS CENTRO",1,2016,7,0,0,1
"704","Centro","CS CENTRO",1,2016,8,0,0,5
"705","Centro","CS CENTRO",1,2016,9,0,0,10
"706","Centro","CS CENTRO",1,2016,10,0,0,0
"707","Centro","CS CENTRO",1,2016,11,0,0,2
"708","Centro","CS CENTRO",1,2016,12,0,0,1
"709","Centro","CS CENTRO",1,2017,1,0,0,0
"710","Centro","CS CENTRO",1,2017,2,0,0,0
"711","Centro","CS CENTRO",1,2017,3,0,0,1
"712","Centro","CS CENTRO",1,2017,4,0,0,0
"713","Centro","CS CENTRO",1,2017,5,0,0,4
"714","Centro","CS CENTRO",1,2017,6,0,0,0
"715","Centro","CS CENTRO",1,2017,7,0,0,0
"716","Centro","CS CENTRO",1,2017,8,0,0,4
"717","Centro","CS CENTRO",1,2017,9,0,0,0
"718","Centro","CS CENTRO",1,2017,10,0,0,0
"719","Centro","CS CENTRO",1,2017,11,0,0,1
"720","Centro","CS CENTRO",1,2017,12,0,0,1
"721","Centro","CS CENTRO",2,2013,1,20,9,75
"722","Centro","CS CENTRO",2,2013,2,15,6,124
"723","Centro","CS CENTRO",2,2013,3,9,6,121
"724","Centro","CS CENTRO",2,2013,4,11,6,120
"725","Centro","CS CENTRO",2,2013,5,7,3,129
"726","Centro","CS CENTRO",2,2013,6,11,9,120
"727","Centro","CS CENTRO",2,2013,7,6,7,73
"728","Centro","CS CENTRO",2,2013,8,12,9,110
"729","Centro","CS CENTRO",2,2013,9,18,10,162
"730","Centro","CS CENTRO",2,2013,10,4,5,80
"731","Centro","CS CENTRO",2,2013,11,7,3,40
"732","Centro","CS CENTRO",2,2013,12,6,2,83
"733","Centro","CS CENTRO",2,2014,1,24,8,123
"734","Centro","CS CENTRO",2,2014,2,12,5,112
"735","Centro","CS CENTRO",2,2014,3,7,9,115
"736","Centro","CS CENTRO",2,2014,4,8,6,86
"737","Centro","CS CENTRO",2,2014,5,13,7,89
"738","Centro","CS CENTRO",2,2014,6,11,8,123
"739","Centro","CS CENTRO",2,2014,7,17,5,165
"740","Centro","CS CENTRO",2,2014,8,9,11,112
"741","Centro","CS CENTRO",2,2014,9,6,4,95
"742","Centro","CS CENTRO",2,2014,10,12,5,132
"743","Centro","CS CENTRO",2,2014,11,16,10,137
"744","Centro","CS CENTRO",2,2014,12,5,5,106
"745","Centro","CS CENTRO",2,2015,1,11,5,105
"746","Centro","CS CENTRO",2,2015,2,14,7,83
"747","Centro","CS CENTRO",2,2015,3,15,8,120
"748","Centro","CS CENTRO",2,2015,4,16,7,130
"749","Centro","CS CENTRO",2,2015,5,5,3,49
"750","Centro","CS CENTRO",2,2015,6,8,3,107
"751","Centro","CS CENTRO",2,2015,7,15,9,158
"752","Centro","CS CENTRO",2,2015,8,17,4,124
"753","Centro","CS CENTRO",2,2015,9,7,9,134
"754","Centro","CS CENTRO",2,2015,10,4,4,81
"755","Centro","CS CENTRO",2,2015,11,7,4,91
"756","Centro","CS CENTRO",2,2015,12,5,8,113
"757","Centro","CS CENTRO",2,2016,1,22,11,152
"758","Centro","CS CENTRO",2,2016,2,9,7,69
"759","Centro","CS CENTRO",2,2016,3,14,9,116
"760","Centro","CS CENTRO",2,2016,4,14,7,96
"761","Centro","CS CENTRO",2,2016,5,11,10,118
"762","Centro","CS CENTRO",2,2016,6,4,8,75
"763","Centro","CS CENTRO",2,2016,7,11,8,156
"764","Centro","CS CENTRO",2,2016,8,14,14,113
"765","Centro","CS CENTRO",2,2016,9,9,11,114
"766","Centro","CS CENTRO",2,2016,10,7,3,78
"767","Centro","CS CENTRO",2,2016,11,13,9,88
"768","Centro","CS CENTRO",2,2016,12,1,0,51
"769","Centro","CS CENTRO",2,2017,1,19,6,83
"770","Centro","CS CENTRO",2,2017,2,10,13,68
"771","Centro","CS CENTRO",2,2017,3,17,5,82
"772","Centro","CS CENTRO",2,2017,4,17,6,105
"773","Centro","CS CENTRO",2,2017,5,16,9,140
"774","Centro","CS CENTRO",2,2017,6,2,3,54
"775","Centro","CS CENTRO",2,2017,7,15,12,118
"776","Centro","CS CENTRO",2,2017,8,21,12,139
"777","Centro","CS CENTRO",2,2017,9,10,14,119
"778","Centro","CS CENTRO",2,2017,10,6,6,62
"779","Centro","CS CENTRO",2,2017,11,6,7,71
"780","Centro","CS CENTRO",2,2017,12,14,11,91
"781","Centro","CS CENTRO",2,2013,1,0,0,0
"782","Centro","CS CENTRO",2,2013,2,0,0,0
"783","Centro","CS CENTRO",2,2013,3,0,0,0
"784","Centro","CS CENTRO",2,2013,4,0,0,0
"785","Centro","CS CENTRO",2,2013,5,0,0,8
"786","Centro","CS CENTRO",2,2013,6,0,0,0
"787","Centro","CS CENTRO",2,2013,7,0,0,0
"788","Centro","CS CENTRO",2,2013,8,0,0,4
"789","Centro","CS CENTRO",2,2013,9,0,0,3
"790","Centro","CS CENTRO",2,2013,10,0,0,10
"791","Centro","CS CENTRO",2,2013,11,0,0,2
"792","Centro","CS CENTRO",2,2013,12,0,0,0
"793","Centro","CS CENTRO",2,2014,1,0,0,0
"794","Centro","CS CENTRO",2,2014,2,0,0,0
"795","Centro","CS CENTRO",2,2014,3,0,0,0
"796","Centro","CS CENTRO",2,2014,4,0,0,0
"797","Centro","CS CENTRO",2,2014,5,0,0,1
"798","Centro","CS CENTRO",2,2014,6,0,0,1
"799","Centro","CS CENTRO",2,2014,7,0,0,0
"800","Centro","CS CENTRO",2,2014,8,0,0,7
"801","Centro","CS CENTRO",2,2014,9,0,0,5
"802","Centro","CS CENTRO",2,2014,10,0,0,7
"803","Centro","CS CENTRO",2,2014,11,0,0,0
"804","Centro","CS CENTRO",2,2014,12,0,0,1
"805","Centro","CS CENTRO",2,2015,1,0,0,1
"806","Centro","CS CENTRO",2,2015,2,0,0,1
"807","Centro","CS CENTRO",2,2015,3,0,0,12
"808","Centro","CS CENTRO",2,2015,4,0,0,0
"809","Centro","CS CENTRO",2,2015,5,0,0,6
"810","Centro","CS CENTRO",2,2015,6,0,0,10
"811","Centro","CS CENTRO",2,2015,7,0,0,5
"812","Centro","CS CENTRO",2,2015,8,0,0,24
"813","Centro","CS CENTRO",2,2015,9,0,0,17
"814","Centro","CS CENTRO",2,2015,10,0,0,5
"815","Centro","CS CENTRO",2,2015,11,0,0,5
"816","Centro","CS CENTRO",2,2015,12,0,0,1
"817","Centro","CS CENTRO",2,2016,1,0,0,0
"818","Centro","CS CENTRO",2,2016,2,0,0,1
"819","Centro","CS CENTRO",2,2016,3,0,0,5
"820","Centro","CS CENTRO",2,2016,4,0,0,12
"821","Centro","CS CENTRO",2,2016,5,0,0,5
"822","Centro","CS CENTRO",2,2016,6,0,0,5
"823","Centro","CS CENTRO",2,2016,7,0,0,7
"824","Centro","CS CENTRO",2,2016,8,0,0,22
"825","Centro","CS CENTRO",2,2016,9,0,0,27
"826","Centro","CS CENTRO",2,2016,10,0,0,12
"827","Centro","CS CENTRO",2,2016,11,0,0,3
"828","Centro","CS CENTRO",2,2016,12,0,0,0
"829","Centro","CS CENTRO",2,2017,1,0,0,1
"830","Centro","CS CENTRO",2,2017,2,0,0,0
"831","Centro","CS CENTRO",2,2017,3,0,0,5
"832","Centro","CS CENTRO",2,2017,4,0,0,4
"833","Centro","CS CENTRO",2,2017,5,0,0,12
"834","Centro","CS CENTRO",2,2017,6,0,0,1
"835","Centro","CS CENTRO",2,2017,7,0,0,0
"836","Centro","CS CENTRO",2,2017,8,0,0,11
"837","Centro","CS CENTRO",2,2017,9,0,0,6
"838","Centro","CS CENTRO",2,2017,10,0,0,0
"839","Centro","CS CENTRO",2,2017,11,0,0,0
"840","Centro","CS CENTRO",2,2017,12,0,0,0
"841","Centro","CS CÓRREGO GRANDE",0,2013,1,16,12,112
"842","Centro","CS CÓRREGO GRANDE",0,2013,2,26,18,163
"843","Centro","CS CÓRREGO GRANDE",0,2013,3,28,26,178
"844","Centro","CS CÓRREGO GRANDE",0,2013,4,16,15,233
"845","Centro","CS CÓRREGO GRANDE",0,2013,5,13,12,134
"846","Centro","CS CÓRREGO GRANDE",0,2013,6,23,18,187
"847","Centro","CS CÓRREGO GRANDE",0,2013,7,8,7,84
"848","Centro","CS CÓRREGO GRANDE",0,2013,8,10,9,126
"849","Centro","CS CÓRREGO GRANDE",0,2013,9,13,14,172
"850","Centro","CS CÓRREGO GRANDE",0,2013,10,7,5,76
"851","Centro","CS CÓRREGO GRANDE",0,2013,11,21,15,151
"852","Centro","CS CÓRREGO GRANDE",0,2013,12,20,24,241
"853","Centro","CS CÓRREGO GRANDE",0,2014,1,8,4,55
"854","Centro","CS CÓRREGO GRANDE",0,2014,2,31,17,145
"855","Centro","CS CÓRREGO GRANDE",0,2014,3,22,19,248
"856","Centro","CS CÓRREGO GRANDE",0,2014,4,16,16,205
"857","Centro","CS CÓRREGO GRANDE",0,2014,5,22,12,185
"858","Centro","CS CÓRREGO GRANDE",0,2014,6,20,14,209
"859","Centro","CS CÓRREGO GRANDE",0,2014,7,24,19,243
"860","Centro","CS CÓRREGO GRANDE",0,2014,8,15,12,244
"861","Centro","CS CÓRREGO GRANDE",0,2014,9,4,3,49
"862","Centro","CS CÓRREGO GRANDE",0,2014,10,1,1,43
"863","Centro","CS CÓRREGO GRANDE",0,2014,11,6,4,67
"864","Centro","CS CÓRREGO GRANDE",0,2014,12,2,1,22
"865","Centro","CS CÓRREGO GRANDE",0,2015,1,3,2,37
"866","Centro","CS CÓRREGO GRANDE",0,2015,2,5,4,18
"867","Centro","CS CÓRREGO GRANDE",0,2015,3,5,1,47
"868","Centro","CS CÓRREGO GRANDE",0,2015,4,23,14,161
"869","Centro","CS CÓRREGO GRANDE",0,2015,5,18,14,159
"870","Centro","CS CÓRREGO GRANDE",0,2015,6,21,15,200
"871","Centro","CS CÓRREGO GRANDE",0,2015,7,34,23,308
"872","Centro","CS CÓRREGO GRANDE",0,2015,8,26,18,274
"873","Centro","CS CÓRREGO GRANDE",0,2015,9,29,19,293
"874","Centro","CS CÓRREGO GRANDE",0,2015,10,17,16,194
"875","Centro","CS CÓRREGO GRANDE",0,2015,11,23,21,197
"876","Centro","CS CÓRREGO GRANDE",0,2015,12,21,21,221
"877","Centro","CS CÓRREGO GRANDE",0,2016,1,32,22,188
"878","Centro","CS CÓRREGO GRANDE",0,2016,2,2,1,22
"879","Centro","CS CÓRREGO GRANDE",0,2016,3,16,13,109
"880","Centro","CS CÓRREGO GRANDE",0,2016,4,31,26,232
"881","Centro","CS CÓRREGO GRANDE",0,2016,5,35,29,351
"882","Centro","CS CÓRREGO GRANDE",0,2016,6,30,28,281
"883","Centro","CS CÓRREGO GRANDE",0,2016,7,31,22,210
"884","Centro","CS CÓRREGO GRANDE",0,2016,8,32,25,325
"885","Centro","CS CÓRREGO GRANDE",0,2016,9,26,22,234
"886","Centro","CS CÓRREGO GRANDE",0,2016,10,17,15,208
"887","Centro","CS CÓRREGO GRANDE",0,2016,11,18,15,149
"888","Centro","CS CÓRREGO GRANDE",0,2016,12,16,16,125
"889","Centro","CS CÓRREGO GRANDE",0,2017,1,0,0,17
"890","Centro","CS CÓRREGO GRANDE",0,2017,2,4,1,21
"891","Centro","CS CÓRREGO GRANDE",0,2017,3,39,34,272
"892","Centro","CS CÓRREGO GRANDE",0,2017,4,24,17,209
"893","Centro","CS CÓRREGO GRANDE",0,2017,5,32,27,271
"894","Centro","CS CÓRREGO GRANDE",0,2017,6,28,27,205
"895","Centro","CS CÓRREGO GRANDE",0,2017,7,24,24,191
"896","Centro","CS CÓRREGO GRANDE",0,2017,8,21,16,156
"897","Centro","CS CÓRREGO GRANDE",0,2017,9,11,12,127
"898","Centro","CS CÓRREGO GRANDE",0,2017,10,18,16,148
"899","Centro","CS CÓRREGO GRANDE",0,2017,11,22,19,146
"900","Centro","CS CÓRREGO GRANDE",0,2017,12,15,15,89
"901","Centro","CS CÓRREGO GRANDE",0,2013,1,0,0,0
"902","Centro","CS CÓRREGO GRANDE",0,2013,2,0,0,0
"903","Centro","CS CÓRREGO GRANDE",0,2013,3,0,0,1
"904","Centro","CS CÓRREGO GRANDE",0,2013,4,0,0,0
"905","Centro","CS CÓRREGO GRANDE",0,2013,5,0,0,2
"906","Centro","CS CÓRREGO GRANDE",0,2013,6,0,0,0
"907","Centro","CS CÓRREGO GRANDE",0,2013,7,0,0,0
"908","Centro","CS CÓRREGO GRANDE",0,2013,8,0,0,16
"909","Centro","CS CÓRREGO GRANDE",0,2013,9,0,0,8
