"","DISTRITO","UNIDADE","AREA","ANO","MES","QTDE_ATEND"
"2136","Continente","CS ABRAÃO",1,2014,2,1
"2137","Continente","CS ABRAÃO",1,2014,3,3
"2138","Continente","CS ABRAÃO",1,2014,4,1
"2139","Continente","CS ABRAÃO",1,2014,5,1
"2140","Continente","CS ABRAÃO",1,2014,6,2
"2141","Continente","CS ABRAÃO",1,2014,7,2
"2142","Continente","CS ABRAÃO",1,2014,8,2
"2143","Continente","CS ABRAÃO",1,2014,9,5
"2144","Continente","CS ABRAÃO",1,2014,10,2
"2145","Continente","CS ABRAÃO",1,2014,11,3
"2146","Continente","CS ABRAÃO",1,2014,12,2
"2147","Continente","CS ABRAÃO",1,2015,1,3
"2148","Continente","CS ABRAÃO",1,2015,2,4
"2149","Continente","CS ABRAÃO",1,2015,3,3
"2150","Continente","CS ABRAÃO",1,2015,4,5
"2151","Continente","CS ABRAÃO",1,2015,6,2
"2152","Continente","CS ABRAÃO",1,2015,7,2
"2153","Continente","CS ABRAÃO",1,2015,8,2
"2154","Continente","CS ABRAÃO",1,2015,9,3
"2155","Continente","CS ABRAÃO",1,2015,10,2
"2156","Continente","CS ABRAÃO",1,2015,11,2
"2157","Continente","CS ABRAÃO",1,2015,12,2
"2158","Continente","CS ABRAÃO",1,2016,1,1
"2159","Continente","CS ABRAÃO",1,2016,2,2
"2160","Continente","CS ABRAÃO",1,2016,3,4
"2161","Continente","CS ABRAÃO",1,2016,4,4
"2162","Continente","CS ABRAÃO",1,2016,5,4
"2163","Continente","CS ABRAÃO",1,2016,6,4
"2164","Continente","CS ABRAÃO",1,2016,7,1
"2165","Continente","CS ABRAÃO",1,2016,9,2
"2166","Continente","CS ABRAÃO",1,2016,10,1
"2167","Continente","CS ABRAÃO",1,2016,11,2
"2168","Continente","CS ABRAÃO",1,2016,12,1
"2169","Continente","CS ABRAÃO",1,2017,1,3
"2170","Continente","CS ABRAÃO",1,2017,3,2
"2171","Continente","CS ABRAÃO",1,2017,4,1
"2172","Continente","CS ABRAÃO",1,2017,5,3
"2173","Continente","CS ABRAÃO",1,2017,6,1
"2174","Continente","CS ABRAÃO",1,2017,7,1
"2175","Continente","CS ABRAÃO",1,2017,8,2
"2176","Continente","CS ABRAÃO",1,2017,10,5
"2177","Continente","CS ABRAÃO",1,2017,11,1
"2178","Continente","CS ABRAÃO",2,2013,1,6
"2179","Continente","CS ABRAÃO",2,2013,2,4
"2180","Continente","CS ABRAÃO",2,2013,3,3
"2181","Continente","CS ABRAÃO",2,2013,4,6
"2182","Continente","CS ABRAÃO",2,2013,5,4
"2183","Continente","CS ABRAÃO",2,2013,6,4
"2184","Continente","CS ABRAÃO",2,2013,7,2
"2185","Continente","CS ABRAÃO",2,2013,8,4
"2186","Continente","CS ABRAÃO",2,2013,9,4
"2187","Continente","CS ABRAÃO",2,2013,10,9
"2188","Continente","CS ABRAÃO",2,2013,11,3
"2189","Continente","CS ABRAÃO",2,2013,12,4
"2190","Continente","CS ABRAÃO",2,2014,1,5
"2191","Continente","CS ABRAÃO",2,2014,2,6
"2192","Continente","CS ABRAÃO",2,2014,3,3
"2193","Continente","CS ABRAÃO",2,2014,4,1
"2194","Continente","CS ABRAÃO",2,2014,5,2
"2195","Continente","CS ABRAÃO",2,2014,6,2
"2196","Continente","CS ABRAÃO",2,2014,7,8
"2197","Continente","CS ABRAÃO",2,2014,8,5
"2198","Continente","CS ABRAÃO",2,2014,9,5
"2199","Continente","CS ABRAÃO",2,2014,10,1
"2200","Continente","CS ABRAÃO",2,2014,11,4
"2201","Continente","CS ABRAÃO",2,2014,12,2
"2202","Continente","CS ABRAÃO",2,2015,1,3
"2203","Continente","CS ABRAÃO",2,2015,2,2
"2204","Continente","CS ABRAÃO",2,2015,3,2
"2205","Continente","CS ABRAÃO",2,2015,4,4
"2206","Continente","CS ABRAÃO",2,2015,7,2
"2207","Continente","CS ABRAÃO",2,2015,8,4
"2208","Continente","CS ABRAÃO",2,2015,9,3
"2209","Continente","CS ABRAÃO",2,2015,11,1
"2210","Continente","CS ABRAÃO",2,2015,12,4
"2211","Continente","CS ABRAÃO",2,2016,2,2
"2212","Continente","CS ABRAÃO",2,2016,3,1
"2213","Continente","CS ABRAÃO",2,2016,4,1
"2214","Continente","CS ABRAÃO",2,2016,5,2
"2215","Continente","CS ABRAÃO",2,2016,6,2
"2216","Continente","CS ABRAÃO",2,2016,7,2
"2217","Continente","CS ABRAÃO",2,2016,8,1
"2218","Continente","CS ABRAÃO",2,2016,9,2
"2219","Continente","CS ABRAÃO",2,2016,10,2
"2220","Continente","CS ABRAÃO",2,2016,11,4
"2221","Continente","CS ABRAÃO",2,2016,12,5
"2222","Continente","CS ABRAÃO",2,2017,2,2
"2223","Continente","CS ABRAÃO",2,2017,3,5
"2224","Continente","CS ABRAÃO",2,2017,4,6
"2225","Continente","CS ABRAÃO",2,2017,5,5
"2226","Continente","CS ABRAÃO",2,2017,7,2
"2227","Continente","CS ABRAÃO",2,2017,8,3
"2228","Continente","CS ABRAÃO",2,2017,9,1
"2229","Continente","CS ABRAÃO",2,2017,10,2
"2230","Continente","CS ABRAÃO",2,2017,11,1
"2231","Continente","CS BALNEÁRIO",0,2013,1,5
"2232","Continente","CS BALNEÁRIO",0,2013,2,2
"2233","Continente","CS BALNEÁRIO",0,2013,3,3
"2234","Continente","CS BALNEÁRIO",0,2013,4,2
"2235","Continente","CS BALNEÁRIO",0,2013,5,2
"2236","Continente","CS BALNEÁRIO",0,2013,6,3
"2237","Continente","CS BALNEÁRIO",0,2013,7,3
"2238","Continente","CS BALNEÁRIO",0,2013,8,7
"2239","Continente","CS BALNEÁRIO",0,2013,9,2
"2240","Continente","CS BALNEÁRIO",0,2013,10,3
"2241","Continente","CS BALNEÁRIO",0,2013,11,8
"2242","Continente","CS BALNEÁRIO",0,2013,12,4
"2243","Continente","CS BALNEÁRIO",0,2014,1,4
"2244","Continente","CS BALNEÁRIO",0,2014,3,2
"2245","Continente","CS BALNEÁRIO",0,2014,4,2
"2246","Continente","CS BALNEÁRIO",0,2014,6,4
"2247","Continente","CS BALNEÁRIO",0,2014,7,2
"2248","Continente","CS BALNEÁRIO",0,2014,8,4
"2249","Continente","CS BALNEÁRIO",0,2014,9,4
"2250","Continente","CS BALNEÁRIO",0,2014,10,2
"2251","Continente","CS BALNEÁRIO",0,2014,11,1
"2252","Continente","CS BALNEÁRIO",0,2014,12,2
"2253","Continente","CS BALNEÁRIO",0,2015,1,4
"2254","Continente","CS BALNEÁRIO",0,2015,2,1
"2255","Continente","CS BALNEÁRIO",0,2015,5,1
"2256","Continente","CS BALNEÁRIO",0,2015,6,3
"2257","Continente","CS BALNEÁRIO",0,2015,7,1
"2258","Continente","CS BALNEÁRIO",0,2015,9,1
"2259","Continente","CS BALNEÁRIO",0,2015,10,2
"2260","Continente","CS BALNEÁRIO",0,2015,11,2
"2261","Continente","CS BALNEÁRIO",0,2015,12,2
"2262","Continente","CS BALNEÁRIO",0,2016,1,5
"2263","Continente","CS BALNEÁRIO",0,2016,2,1
"2264","Continente","CS BALNEÁRIO",0,2016,3,1
"2265","Continente","CS BALNEÁRIO",0,2016,4,6
"2266","Continente","CS BALNEÁRIO",0,2016,5,2
"2267","Continente","CS BALNEÁRIO",0,2016,6,1
"2268","Continente","CS BALNEÁRIO",0,2016,7,5
"2269","Continente","CS BALNEÁRIO",0,2016,8,4
"2270","Continente","CS BALNEÁRIO",0,2016,9,1
"2271","Continente","CS BALNEÁRIO",0,2016,10,2
"2272","Continente","CS BALNEÁRIO",0,2016,12,2
"2273","Continente","CS BALNEÁRIO",0,2017,1,1
"2274","Continente","CS BALNEÁRIO",0,2017,2,1
"2275","Continente","CS BALNEÁRIO",0,2017,4,2
"2276","Continente","CS BALNEÁRIO",0,2017,5,2
"2277","Continente","CS BALNEÁRIO",0,2017,6,2
"2278","Continente","CS BALNEÁRIO",0,2017,8,3
"2279","Continente","CS BALNEÁRIO",0,2017,10,1
"2280","Continente","CS BALNEÁRIO",0,2017,11,2
"2281","Continente","CS BALNEÁRIO",1,2013,1,4
"2282","Continente","CS BALNEÁRIO",1,2013,2,1
"2283","Continente","CS BALNEÁRIO",1,2013,3,4
"2284","Continente","CS BALNEÁRIO",1,2013,4,3
"2285","Continente","CS BALNEÁRIO",1,2013,6,1
"2286","Continente","CS BALNEÁRIO",1,2013,7,3
"2287","Continente","CS BALNEÁRIO",1,2013,8,5
"2288","Continente","CS BALNEÁRIO",1,2013,9,1
"2289","Continente","CS BALNEÁRIO",1,2013,10,2
"2290","Continente","CS BALNEÁRIO",1,2013,11,2
"2291","Continente","CS BALNEÁRIO",1,2013,12,4
"2292","Continente","CS BALNEÁRIO",1,2014,1,2
"2293","Continente","CS BALNEÁRIO",1,2014,2,2
"2294","Continente","CS BALNEÁRIO",1,2014,3,2
"2295","Continente","CS BALNEÁRIO",1,2014,4,2
"2296","Continente","CS BALNEÁRIO",1,2014,5,3
"2297","Continente","CS BALNEÁRIO",1,2014,6,4
"2298","Continente","CS BALNEÁRIO",1,2014,7,2
"2299","Continente","CS BALNEÁRIO",1,2014,8,2
"2300","Continente","CS BALNEÁRIO",1,2014,9,5
"2301","Continente","CS BALNEÁRIO",1,2014,10,1
"2302","Continente","CS BALNEÁRIO",1,2014,11,1
"2303","Continente","CS BALNEÁRIO",1,2014,12,3
"2304","Continente","CS BALNEÁRIO",1,2015,1,1
"2305","Continente","CS BALNEÁRIO",1,2015,2,4
"2306","Continente","CS BALNEÁRIO",1,2015,3,2
"2307","Continente","CS BALNEÁRIO",1,2015,4,1
"2308","Continente","CS BALNEÁRIO",1,2015,5,2
"2309","Continente","CS BALNEÁRIO",1,2015,6,2
"2310","Continente","CS BALNEÁRIO",1,2015,7,7
"2311","Continente","CS BALNEÁRIO",1,2015,8,3
"2312","Continente","CS BALNEÁRIO",1,2015,9,1
"2313","Continente","CS BALNEÁRIO",1,2015,11,2
"2314","Continente","CS BALNEÁRIO",1,2015,12,7
"2315","Continente","CS BALNEÁRIO",1,2016,1,5
"2316","Continente","CS BALNEÁRIO",1,2016,2,4
"2317","Continente","CS BALNEÁRIO",1,2016,3,1
"2318","Continente","CS BALNEÁRIO",1,2016,4,3
"2319","Continente","CS BALNEÁRIO",1,2016,5,6
"2320","Continente","CS BALNEÁRIO",1,2016,6,4
"2321","Continente","CS BALNEÁRIO",1,2016,8,4
"2322","Continente","CS BALNEÁRIO",1,2016,9,3
"2323","Continente","CS BALNEÁRIO",1,2016,10,3
"2324","Continente","CS BALNEÁRIO",1,2016,11,2
"2325","Continente","CS BALNEÁRIO",1,2016,12,4
"2326","Continente","CS BALNEÁRIO",1,2017,1,3
"2327","Continente","CS BALNEÁRIO",1,2017,2,1
"2328","Continente","CS BALNEÁRIO",1,2017,4,2
"2329","Continente","CS BALNEÁRIO",1,2017,5,3
"2330","Continente","CS BALNEÁRIO",1,2017,8,1
"2331","Continente","CS BALNEÁRIO",1,2017,9,1
"2332","Continente","CS BALNEÁRIO",1,2017,10,2
"2333","Continente","CS BALNEÁRIO",1,2017,11,1
"2334","Continente","CS CAPOEIRAS",0,2013,1,6
"2335","Continente","CS CAPOEIRAS",0,2013,2,6
"2336","Continente","CS CAPOEIRAS",0,2013,3,2
"2337","Continente","CS CAPOEIRAS",0,2013,4,2
"2338","Continente","CS CAPOEIRAS",0,2013,5,2
"2339","Continente","CS CAPOEIRAS",0,2013,6,4
"2340","Continente","CS CAPOEIRAS",0,2013,7,5
"2341","Continente","CS CAPOEIRAS",0,2013,8,7
"2342","Continente","CS CAPOEIRAS",0,2013,9,1
"2343","Continente","CS CAPOEIRAS",0,2013,10,9
"2344","Continente","CS CAPOEIRAS",0,2013,11,3
"2345","Continente","CS CAPOEIRAS",0,2013,12,3
"2346","Continente","CS CAPOEIRAS",0,2014,1,6
"2347","Continente","CS CAPOEIRAS",0,2014,2,1
"2348","Continente","CS CAPOEIRAS",0,2014,3,3
"2349","Continente","CS CAPOEIRAS",0,2014,4,3
"2350","Continente","CS CAPOEIRAS",0,2014,5,1
"2351","Continente","CS CAPOEIRAS",0,2014,6,2
"2352","Continente","CS CAPOEIRAS",0,2014,7,4
"2353","Continente","CS CAPOEIRAS",0,2014,9,2
"2354","Continente","CS CAPOEIRAS",0,2014,10,2
"2355","Continente","CS CAPOEIRAS",0,2014,11,3
"2356","Continente","CS CAPOEIRAS",0,2014,12,5
"2357","Continente","CS CAPOEIRAS",0,2015,1,5
"2358","Continente","CS CAPOEIRAS",0,2015,2,5
"2359","Continente","CS CAPOEIRAS",0,2015,3,3
"2360","Continente","CS CAPOEIRAS",0,2015,4,5
"2361","Continente","CS CAPOEIRAS",0,2015,5,1
"2362","Continente","CS CAPOEIRAS",0,2015,6,4
"2363","Continente","CS CAPOEIRAS",0,2015,7,5
"2364","Continente","CS CAPOEIRAS",0,2015,8,1
"2365","Continente","CS CAPOEIRAS",0,2015,9,1
"2366","Continente","CS CAPOEIRAS",0,2015,10,3
"2367","Continente","CS CAPOEIRAS",0,2015,11,3
"2368","Continente","CS CAPOEIRAS",0,2015,12,3
"2369","Continente","CS CAPOEIRAS",0,2016,1,7
"2370","Continente","CS CAPOEIRAS",0,2016,3,3
"2371","Continente","CS CAPOEIRAS",0,2016,4,5
"2372","Continente","CS CAPOEIRAS",0,2016,5,2
"2373","Continente","CS CAPOEIRAS",0,2016,6,1
"2374","Continente","CS CAPOEIRAS",0,2016,7,1
"2375","Continente","CS CAPOEIRAS",0,2016,8,2
"2376","Continente","CS CAPOEIRAS",0,2016,9,2
"2377","Continente","CS CAPOEIRAS",0,2016,10,4
"2378","Continente","CS CAPOEIRAS",0,2016,11,1
"2379","Continente","CS CAPOEIRAS",0,2016,12,1
"2380","Continente","CS CAPOEIRAS",0,2017,1,1
"2381","Continente","CS CAPOEIRAS",0,2017,3,1
"2382","Continente","CS CAPOEIRAS",0,2017,4,4
"2383","Continente","CS CAPOEIRAS",0,2017,5,4
"2384","Continente","CS CAPOEIRAS",0,2017,6,3
"2385","Continente","CS CAPOEIRAS",0,2017,8,4
"2386","Continente","CS CAPOEIRAS",0,2017,9,2
"2387","Continente","CS CAPOEIRAS",0,2017,10,1
"2388","Continente","CS CAPOEIRAS",1,2013,1,5
"2389","Continente","CS CAPOEIRAS",1,2013,2,7
"2390","Continente","CS CAPOEIRAS",1,2013,3,2
"2391","Continente","CS CAPOEIRAS",1,2013,5,5
"2392","Continente","CS CAPOEIRAS",1,2013,6,7
"2393","Continente","CS CAPOEIRAS",1,2013,7,6
"2394","Continente","CS CAPOEIRAS",1,2013,8,3
"2395","Continente","CS CAPOEIRAS",1,2013,10,7
"2396","Continente","CS CAPOEIRAS",1,2013,11,2
"2397","Continente","CS CAPOEIRAS",1,2013,12,5
"2398","Continente","CS CAPOEIRAS",1,2014,1,12
"2399","Continente","CS CAPOEIRAS",1,2014,2,5
"2400","Continente","CS CAPOEIRAS",1,2014,3,7
"2401","Continente","CS CAPOEIRAS",1,2014,4,1
"2402","Continente","CS CAPOEIRAS",1,2014,5,6
"2403","Continente","CS CAPOEIRAS",1,2014,6,5
"2404","Continente","CS CAPOEIRAS",1,2014,7,2
"2405","Continente","CS CAPOEIRAS",1,2014,8,6
"2406","Continente","CS CAPOEIRAS",1,2014,9,6
"2407","Continente","CS CAPOEIRAS",1,2014,10,3
"2408","Continente","CS CAPOEIRAS",1,2014,11,2
"2409","Continente","CS CAPOEIRAS",1,2014,12,6
"2410","Continente","CS CAPOEIRAS",1,2015,1,3
"2411","Continente","CS CAPOEIRAS",1,2015,2,8
"2412","Continente","CS CAPOEIRAS",1,2015,3,5
"2413","Continente","CS CAPOEIRAS",1,2015,4,1
"2414","Continente","CS CAPOEIRAS",1,2015,5,8
"2415","Continente","CS CAPOEIRAS",1,2015,6,5
"2416","Continente","CS CAPOEIRAS",1,2015,7,2
"2417","Continente","CS CAPOEIRAS",1,2015,8,4
"2418","Continente","CS CAPOEIRAS",1,2015,9,2
"2419","Continente","CS CAPOEIRAS",1,2015,10,3
"2420","Continente","CS CAPOEIRAS",1,2015,11,5
"2421","Continente","CS CAPOEIRAS",1,2015,12,3
"2422","Continente","CS CAPOEIRAS",1,2016,1,4
"2423","Continente","CS CAPOEIRAS",1,2016,2,1
"2424","Continente","CS CAPOEIRAS",1,2016,3,1
"2425","Continente","CS CAPOEIRAS",1,2016,4,4
"2426","Continente","CS CAPOEIRAS",1,2016,5,2
"2427","Continente","CS CAPOEIRAS",1,2016,6,3
"2428","Continente","CS CAPOEIRAS",1,2016,7,3
"2429","Continente","CS CAPOEIRAS",1,2016,8,4
"2430","Continente","CS CAPOEIRAS",1,2016,9,2
"2431","Continente","CS CAPOEIRAS",1,2016,10,3
"2432","Continente","CS CAPOEIRAS",1,2016,11,2
"2433","Continente","CS CAPOEIRAS",1,2016,12,3
"2434","Continente","CS CAPOEIRAS",1,2017,1,3
"2435","Continente","CS CAPOEIRAS",1,2017,2,1
"2436","Continente","CS CAPOEIRAS",1,2017,3,2
"2437","Continente","CS CAPOEIRAS",1,2017,4,1
"2438","Continente","CS CAPOEIRAS",1,2017,6,1
"2439","Continente","CS CAPOEIRAS",1,2017,7,1
"2440","Continente","CS CAPOEIRAS",1,2017,8,8
"2441","Continente","CS CAPOEIRAS",1,2017,9,3
"2442","Continente","CS CAPOEIRAS",1,2017,11,1
"2443","Continente","CS CAPOEIRAS",2,2013,1,10
"2444","Continente","CS CAPOEIRAS",2,2013,2,6
"2445","Continente","CS CAPOEIRAS",2,2013,3,2
"2446","Continente","CS CAPOEIRAS",2,2013,4,5
"2447","Continente","CS CAPOEIRAS",2,2013,5,4
"2448","Continente","CS CAPOEIRAS",2,2013,6,4
"2449","Continente","CS CAPOEIRAS",2,2013,7,6
"2450","Continente","CS CAPOEIRAS",2,2013,8,7
"2451","Continente","CS CAPOEIRAS",2,2013,9,5
"2452","Continente","CS CAPOEIRAS",2,2013,10,3
"2453","Continente","CS CAPOEIRAS",2,2013,11,7
"2454","Continente","CS CAPOEIRAS",2,2013,12,4
"2455","Continente","CS CAPOEIRAS",2,2014,1,3
"2456","Continente","CS CAPOEIRAS",2,2014,2,4
"2457","Continente","CS CAPOEIRAS",2,2014,3,4
"2458","Continente","CS CAPOEIRAS",2,2014,4,4
"2459","Continente","CS CAPOEIRAS",2,2014,5,2
"2460","Continente","CS CAPOEIRAS",2,2014,6,4
"2461","Continente","CS CAPOEIRAS",2,2014,7,6
"2462","Continente","CS CAPOEIRAS",2,2014,8,5
"2463","Continente","CS CAPOEIRAS",2,2014,9,6
"2464","Continente","CS CAPOEIRAS",2,2014,10,6
"2465","Continente","CS CAPOEIRAS",2,2014,12,2
"2466","Continente","CS CAPOEIRAS",2,2015,1,6
"2467","Continente","CS CAPOEIRAS",2,2015,2,5
"2468","Continente","CS CAPOEIRAS",2,2015,3,1
"2469","Continente","CS CAPOEIRAS",2,2015,4,2
"2470","Continente","CS CAPOEIRAS",2,2015,5,1
"2471","Continente","CS CAPOEIRAS",2,2015,6,1
"2472","Continente","CS CAPOEIRAS",2,2015,7,1
"2473","Continente","CS CAPOEIRAS",2,2015,8,4
"2474","Continente","CS CAPOEIRAS",2,2015,9,7
"2475","Continente","CS CAPOEIRAS",2,2015,10,3
"2476","Continente","CS CAPOEIRAS",2,2015,11,4
"2477","Continente","CS CAPOEIRAS",2,2015,12,5
"2478","Continente","CS CAPOEIRAS",2,2016,1,1
"2479","Continente","CS CAPOEIRAS",2,2016,2,2
"2480","Continente","CS CAPOEIRAS",2,2016,4,4
"2481","Continente","CS CAPOEIRAS",2,2016,5,2
"2482","Continente","CS CAPOEIRAS",2,2016,6,1
"2483","Continente","CS CAPOEIRAS",2,2016,7,4
"2484","Continente","CS CAPOEIRAS",2,2016,8,2
"2485","Continente","CS CAPOEIRAS",2,2016,9,1
"2486","Continente","CS CAPOEIRAS",2,2016,10,4
"2487","Continente","CS CAPOEIRAS",2,2016,11,3
"2488","Continente","CS CAPOEIRAS",2,2016,12,2
"2489","Continente","CS CAPOEIRAS",2,2017,1,2
"2490","Continente","CS CAPOEIRAS",2,2017,2,2
"2491","Continente","CS CAPOEIRAS",2,2017,4,1
"2492","Continente","CS CAPOEIRAS",2,2017,5,2
"2493","Continente","CS CAPOEIRAS",2,2017,6,2
"2494","Continente","CS CAPOEIRAS",2,2017,7,3
"2495","Continente","CS CAPOEIRAS",2,2017,8,4
"2496","Continente","CS CAPOEIRAS",2,2017,9,3
"2497","Continente","CS CAPOEIRAS",2,2017,11,5
"2498","Continente","CS CAPOEIRAS",2,2017,12,1
"2499","Continente","CS COLONINHA",0,2013,1,5
"2500","Continente","CS COLONINHA",0,2013,2,5
"2501","Continente","CS COLONINHA",0,2013,3,4
"2502","Continente","CS COLONINHA",0,2013,4,6
"2503","Continente","CS COLONINHA",0,2013,5,5
"2504","Continente","CS COLONINHA",0,2013,6,2
"2505","Continente","CS COLONINHA",0,2013,7,6
"2506","Continente","CS COLONINHA",0,2013,8,4
"2507","Continente","CS COLONINHA",0,2013,9,4
"2508","Continente","CS COLONINHA",0,2013,10,5
"2509","Continente","CS COLONINHA",0,2013,11,5
"2510","Continente","CS COLONINHA",0,2013,12,7
"2511","Continente","CS COLONINHA",0,2014,1,1
"2512","Continente","CS COLONINHA",0,2014,3,3
"2513","Continente","CS COLONINHA",0,2014,4,3
"2514","Continente","CS COLONINHA",0,2014,5,5
"2515","Continente","CS COLONINHA",0,2014,6,1
"2516","Continente","CS COLONINHA",0,2014,7,4
"2517","Continente","CS COLONINHA",0,2014,8,3
"2518","Continente","CS COLONINHA",0,2014,9,5
"2519","Continente","CS COLONINHA",0,2014,10,4
"2520","Continente","CS COLONINHA",0,2014,11,5
"2521","Continente","CS COLONINHA",0,2014,12,2
"2522","Continente","CS COLONINHA",0,2015,1,3
"2523","Continente","CS COLONINHA",0,2015,3,7
"2524","Continente","CS COLONINHA",0,2015,4,5
"2525","Continente","CS COLONINHA",0,2015,5,1
"2526","Continente","CS COLONINHA",0,2015,6,2
"2527","Continente","CS COLONINHA",0,2015,7,2
"2528","Continente","CS COLONINHA",0,2015,8,4
"2529","Continente","CS COLONINHA",0,2015,9,6
"2530","Continente","CS COLONINHA",0,2015,10,4
"2531","Continente","CS COLONINHA",0,2015,11,4
"2532","Continente","CS COLONINHA",0,2016,1,5
"2533","Continente","CS COLONINHA",0,2016,2,4
"2534","Continente","CS COLONINHA",0,2016,3,2
"2535","Continente","CS COLONINHA",0,2016,4,5
"2536","Continente","CS COLONINHA",0,2016,5,3
"2537","Continente","CS COLONINHA",0,2016,6,1
"2538","Continente","CS COLONINHA",0,2016,7,2
"2539","Continente","CS COLONINHA",0,2016,8,2
"2540","Continente","CS COLONINHA",0,2016,10,5
"2541","Continente","CS COLONINHA",0,2016,12,2
"2542","Continente","CS COLONINHA",0,2017,1,2
"2543","Continente","CS COLONINHA",0,2017,3,5
"2544","Continente","CS COLONINHA",0,2017,4,2
"2545","Continente","CS COLONINHA",0,2017,5,1
"2546","Continente","CS COLONINHA",0,2017,6,4
"2547","Continente","CS COLONINHA",0,2017,7,1
"2548","Continente","CS COLONINHA",0,2017,8,5
"2549","Continente","CS COLONINHA",0,2017,9,3
"2550","Continente","CS COLONINHA",0,2017,10,1
"2551","Continente","CS COLONINHA",0,2017,11,1
"2552","Continente","CS COLONINHA",0,2017,12,1
"2553","Continente","CS COLONINHA",1,2013,1,9
"2554","Continente","CS COLONINHA",1,2013,2,2
"2555","Continente","CS COLONINHA",1,2013,3,5
"2556","Continente","CS COLONINHA",1,2013,4,3
"2557","Continente","CS COLONINHA",1,2013,5,4
"2558","Continente","CS COLONINHA",1,2013,6,6
"2559","Continente","CS COLONINHA",1,2013,7,3
"2560","Continente","CS COLONINHA",1,2013,8,2
"2561","Continente","CS COLONINHA",1,2013,10,3
"2562","Continente","CS COLONINHA",1,2013,11,10
"2563","Continente","CS COLONINHA",1,2013,12,2
"2564","Continente","CS COLONINHA",1,2014,1,4
"2565","Continente","CS COLONINHA",1,2014,2,2
"2566","Continente","CS COLONINHA",1,2014,3,6
"2567","Continente","CS COLONINHA",1,2014,4,6
"2568","Continente","CS COLONINHA",1,2014,5,3
"2569","Continente","CS COLONINHA",1,2014,6,3
"2570","Continente","CS COLONINHA",1,2014,7,4
"2571","Continente","CS COLONINHA",1,2014,8,5
"2572","Continente","CS COLONINHA",1,2014,9,5
"2573","Continente","CS COLONINHA",1,2014,10,5
"2574","Continente","CS COLONINHA",1,2014,11,4
"2575","Continente","CS COLONINHA",1,2014,12,4
"2576","Continente","CS COLONINHA",1,2015,1,2
"2577","Continente","CS COLONINHA",1,2015,2,1
"2578","Continente","CS COLONINHA",1,2015,3,5
"2579","Continente","CS COLONINHA",1,2015,4,3
"2580","Continente","CS COLONINHA",1,2015,6,4
"2581","Continente","CS COLONINHA",1,2015,7,1
"2582","Continente","CS COLONINHA",1,2015,8,3
"2583","Continente","CS COLONINHA",1,2015,9,5
"2584","Continente","CS COLONINHA",1,2015,10,6
"2585","Continente","CS COLONINHA",1,2015,11,5
"2586","Continente","CS COLONINHA",1,2015,12,5
"2587","Continente","CS COLONINHA",1,2016,1,4
"2588","Continente","CS COLONINHA",1,2016,2,2
"2589","Continente","CS COLONINHA",1,2016,3,4
"2590","Continente","CS COLONINHA",1,2016,4,4
"2591","Continente","CS COLONINHA",1,2016,5,3
"2592","Continente","CS COLONINHA",1,2016,6,1
"2593","Continente","CS COLONINHA",1,2016,8,5
"2594","Continente","CS COLONINHA",1,2016,10,4
"2595","Continente","CS COLONINHA",1,2016,11,1
"2596","Continente","CS COLONINHA",1,2017,3,4
"2597","Continente","CS COLONINHA",1,2017,4,1
"2598","Continente","CS COLONINHA",1,2017,5,2
"2599","Continente","CS COLONINHA",1,2017,6,3
"2600","Continente","CS COLONINHA",1,2017,8,4
"2601","Continente","CS COLONINHA",1,2017,9,2
"2602","Continente","CS COLONINHA",1,2017,10,1
"2603","Continente","CS COLONINHA",1,2017,11,2
"2604","Continente","CS COLONINHA",1,2017,12,1
"2605","Continente","CS COLONINHA",2,2013,1,5
"2606","Continente","CS COLONINHA",2,2013,2,4
"2607","Continente","CS COLONINHA",2,2013,3,4
"2608","Continente","CS COLONINHA",2,2013,4,4
"2609","Continente","CS COLONINHA",2,2013,5,3
"2610","Continente","CS COLONINHA",2,2013,6,3
"2611","Continente","CS COLONINHA",2,2013,7,6
"2612","Continente","CS COLONINHA",2,2013,8,2
"2613","Continente","CS COLONINHA",2,2013,9,7
"2614","Continente","CS COLONINHA",2,2013,10,7
"2615","Continente","CS COLONINHA",2,2013,11,2
"2616","Continente","CS COLONINHA",2,2013,12,2
"2617","Continente","CS COLONINHA",2,2014,1,4
"2618","Continente","CS COLONINHA",2,2014,2,4
"2619","Continente","CS COLONINHA",2,2014,3,9
"2620","Continente","CS COLONINHA",2,2014,4,4
"2621","Continente","CS COLONINHA",2,2014,5,3
"2622","Continente","CS COLONINHA",2,2014,6,2
"2623","Continente","CS COLONINHA",2,2014,7,2
"2624","Continente","CS COLONINHA",2,2014,8,5
"2625","Continente","CS COLONINHA",2,2014,9,3
"2626","Continente","CS COLONINHA",2,2014,10,3
"2627","Continente","CS COLONINHA",2,2014,11,2
